"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 2,7 Miliar","Lebak Bulus, Jakarta Selatan","3","2","","152 m²","120 m²"
"Rp 175 Miliar","Kebayoran Baru, Jakarta Selatan","5","6","","1305 m²","1200 m²"
"Rp 700 Juta","Cilandak, Jakarta Selatan","3","2","1","44 m²","52 m²"
"Rp 6,88 Miliar","Cilandak, Jakarta Selatan","3","2","","673 m²","500 m²"
"Rp 4,5 Miliar","Pos Pengumben, Jakarta Barat","4","3","","188 m²","268 m²"
"Rp 600 Juta","Cakung, Jakarta Timur","3","2","1","48 m²","90 m²"
"Rp 4,9 Miliar","Ciracas, Jakarta Timur","3","3","4","375 m²","275 m²"
"Rp 1,7 Miliar","Duri Kepa, Jakarta Barat","4","2","","75 m²","144 m²"
"Rp 3,3 Miliar","Jelambar, Jakarta Barat","4","3","1","115 m²","268 m²"
"Rp 440 Juta","Tanjung Priok, Jakarta Utara","2","1","","21 m²","42 m²"
"Rp 3,75 Miliar","Jelambar, Jakarta Barat","4","4","2","140 m²","210 m²"
"Rp 1,45 Miliar","Kebagusan, Jakarta Selatan","4","3","2","97 m²","130 m²"
"Rp 3,2 Miliar","Tanjung Duren, Jakarta Barat","16","10","","164 m²","239 m²"
"Rp 1,6 Miliar","Ciracas, Jakarta Timur","4","2","1","116 m²","90 m²"
"Rp 1,69 Miliar","Cibubur, Jakarta Timur","3","2","","136 m²","110 m²"
"Rp 9,64 Miliar","Kedoya, Jakarta Barat","5","1","","603 m²","200 m²"
"Rp 2,7 Miliar","Joglo, Jakarta Barat","4","3","","165 m²","225 m²"
"Rp 4,55 Miliar","Cilandak, Jakarta Selatan","6","3","1","542 m²","400 m²"
"Rp 7 Miliar","Pejompongan, Jakarta Pusat","3","4","2","200 m²","300 m²"
"Rp 19 Miliar","Cilandak, Jakarta Selatan","5","5","6","950 m²","700 m²"
"Rp 11 Miliar","Pantai Indah Kapuk, Jakarta Utara","2","2","2","200 m²","300 m²"
"Rp 12,9 Miliar","Cilandak, Jakarta Selatan","6","7","2","500 m²","550 m²"
"Rp 11,2 Miliar","Mampang Prapatan, Jakarta Selatan","4","4","2","247 m²","607 m²"
"Rp 3,4 Miliar","Puri Media, Jakarta Barat","3","2","","135 m²","250 m²"
"Rp 2,7 Miliar","Kembangan, Jakarta Barat","3","2","","144 m²","110 m²"
"Rp 8,5 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","3","2","250 m²","500 m²"
"Rp 50 Miliar","patra kuningan, Jakarta Selatan","","","","1046 m²","1046 m²"
"Rp 50 Miliar","Mega Kuningan, Jakarta Selatan","","","","1046 m²","1046 m²"
"Rp 4 Miliar","Lebak Bulus, Jakarta Selatan","5","4","2","132 m²","150 m²"
"Rp 4 Miliar","Lebak Bulus, Jakarta Selatan","4","4","2","125 m²","150 m²"
"Rp 14 Miliar","Pancoran, Jakarta Selatan","22","7","14","1000 m²","1600 m²"
"Rp 16,5 Miliar","Cipete, Jakarta Selatan","4","3","2","518 m²","450 m²"
"Rp 19,9 Miliar","Bangka, Jakarta Selatan","4","3","5","738 m²","1300 m²"
"Rp 3,1 Miliar","Kembangan Selatan, Jakarta Barat","3","2","2","140 m²","120 m²"
"Rp 1,6 Miliar","Mampang Prapatan, Jakarta Selatan","2","2","2","83 m²","60 m²"
"Rp 2,7 Miliar","Pasar Minggu, Jakarta Selatan","3","3","2","100 m²","120 m²"
"Rp 10,9 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","3","2","250 m²","330 m²"
"Rp 791 Juta","Rawa Badak, Jakarta Utara","2","1","1","37 m²","62 m²"
"Rp 19,5 Miliar","Pondok Indah, Jakarta Selatan","4","6","2","264 m²","603 m²"
"Rp 900 Juta","Cibubur, Jakarta Timur","2","2","2","60 m²","48 m²"
"Rp 180 Miliar","Kebayoran Baru, Jakarta Selatan","3","3","","1498 m²","703 m²"
"Rp 2,4 Miliar","Kelapa Gading, Jakarta Utara","4","3","1","126 m²","144 m²"
"Rp 4,5 Miliar","Cilandak, Jakarta Selatan","4","4","2","162 m²","280 m²"
"Rp 780 Juta","Tanjung Priok, Jakarta Utara","2","2","1","38 m²","59 m²"
"Rp 1,89 Miliar","Cirendeu, Jakarta Selatan","3","2","","84 m²","104 m²"
"Rp 21 Miliar","Menteng, Jakarta Pusat","4","4","1","370 m²","720 m²"
"Rp 3 Miliar","Cilincing, Jakarta Utara","6","3","2","513 m²","162 m²"
"Rp 4,9 Miliar","Cakung, Jakarta Timur","4","3","2","240 m²","235 m²"
"Rp 2,59 Miliar","Cakung, Jakarta Timur","3","4","10","98 m²","115 m²"
"Rp 3,25 Miliar","Cakung, Jakarta Timur","4","3","1","198 m²","215 m²"
"Rp 3,6 Miliar","Cakung, Jakarta Timur","3","3","2","212 m²","156 m²"
"Rp 6,1 Miliar","Cakung, Jakarta Timur","4","3","","294 m²","275 m²"
"Rp 2 Miliar","Cakung, Jakarta Timur","3","2","2","105 m²","85 m²"
"Rp 2,8 Miliar","Green Lake City, Jakarta Barat","4","3","","108 m²","134 m²"
"Rp 12,6 Miliar","Kebon Jeruk, Jakarta Barat","6","4","2","400 m²","800 m²"
"Rp 3,7 Miliar","Permata Buana, Jakarta Barat","3","3","","144 m²","200 m²"
"Rp 13 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","3","2","320 m²","320 m²"
"Rp 11 Miliar","Pasar Minggu, Jakarta Selatan","5","7","","475 m²","350 m²"
"Rp 2,2 Miliar","Metland Puri, Jakarta Barat","2","2","1","160 m²","89 m²"
"Rp 1,55 Miliar","Jagakarsa, Jakarta Selatan","4","4","2","126 m²","160 m²"
"Rp 3,95 Miliar","Green Lake City, Jakarta Barat","3","3","2","162 m²","200 m²"
"Rp 788 Juta","Tanjung Priok, Jakarta Utara","2","1","1","28 m²","56 m²"
"Rp 53 Miliar","patra kuningan, Jakarta Selatan","","","","1046 m²","600 m²"
"Rp 10 Miliar","Pulomas, Jakarta Timur","4","4","2","400 m²","625 m²"
"Rp 15,5 Miliar","Tanah Kusir, Jakarta Selatan","6","3","10","1020 m²","350 m²"
"Rp 2,22 Miliar","Cirendeu, Jakarta Selatan","3","3","","103 m²","140 m²"
"Rp 10,4 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","4","2","230 m²","360 m²"
"Rp 18 Miliar","Cilandak, Jakarta Selatan","4","4","2","400 m²","700 m²"
"Rp 25 Miliar","Pantai Indah Kapuk, Jakarta Utara","5","7","2","300 m²","750 m²"
"Rp 1,97 Miliar","Cilandak, Jakarta Selatan","3","3","1","79 m²","120 m²"
"Rp 11 Miliar","Tanjung Barat, Jakarta Selatan","5","5","5","475 m²","350 m²"
"Rp 6 Miliar","Kemanggisan, Jakarta Barat","4","3","1","180 m²","350 m²"
"Rp 3,4 Miliar","Joglo, Jakarta Barat","4","4","1","140 m²","250 m²"
"Rp 6,5 Miliar","Pondok Indah, Jakarta Selatan","4","3","","120 m²","250 m²"
"Rp 17 Miliar","Puri Indah, Jakarta Barat","4","4","2","568 m²","700 m²"
"Rp 2,7 Miliar","Joglo, Jakarta Barat","3","2","1","300 m²","180 m²"
"Rp 1,65 Miliar","Duri Kosambi, Jakarta Barat","2","2","1","120 m²","145 m²"
"Rp 2,25 Miliar","Joglo, Jakarta Barat","4","3","2","173 m²","209 m²"
"Rp 11 Miliar","Mangga Besar, Jakarta Barat","6","6","1","255 m²","585 m²"
"Rp 4,2 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","3","2","102 m²","120 m²"
"Rp 5,5 Miliar","Jagakarsa, Jakarta Selatan","4","4","2","163 m²","380 m²"
"Rp 3,8 Miliar","Joglo, Jakarta Barat","3","3","1","248 m²","188 m²"
"Rp 2,75 Miliar","Jagakarsa, Jakarta Selatan","4","4","2","170 m²","169 m²"
"Rp 4,75 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","2","1","120 m²","200 m²"
"Rp 4,4 Miliar","Pejaten, Jakarta Selatan","4","3","2","162 m²","186 m²"
"Rp 13,8 Miliar","Puri Indah, Jakarta Barat","4","4","2","360 m²","550 m²"
"Rp 7 Miliar","Lebak Bulus, Jakarta Selatan","6","4","1","286 m²","400 m²"
"Rp 1,05 Miliar","Ciganjur, Jakarta Selatan","3","3","1","53 m²","100 m²"
"Rp 54,5 Miliar","Menteng, Jakarta Pusat","3","3","3","909 m²","500 m²"
"Rp 11 Miliar","Tanjung Barat, Jakarta Selatan","6","4","2","475 m²","350 m²"
"Rp 2,4 Miliar","Petojo, Jakarta Pusat","1","1","","85 m²","153 m²"
"Rp 3,55 Miliar","Sunter, Jakarta Utara","","","","98 m²","180 m²"
"Rp 1,8 Miliar","Cinere, Jakarta Selatan","3","2","1","91 m²","72 m²"
"Rp 4 Miliar","Legenda Wisata, Jakarta Timur","4","4","","375 m²","400 m²"
"Rp 5,5 Miliar","Jati Padang, Jakarta Selatan","3","3","2","260 m²","350 m²"
"Rp 6,5 Miliar","Cilandak, Jakarta Selatan","3","3","4","400 m²","250 m²"
"Rp 14 Miliar","Kemang, Jakarta Selatan","3","3","4","578 m²","350 m²"
"Rp 5,62 Miliar","Cilandak, Jakarta Selatan","4","4","2","160 m²","270 m²"
"Rp 14 Miliar","Kemang, Jakarta Selatan","4","4","2","260 m²","500 m²"
"Rp 1,59 Miliar","Cibubur, Jakarta Timur","5","3","","456 m²","130 m²"
"Rp 7,96 Miliar","Pondok Indah, Jakarta Selatan","3","2","2","130 m²","302 m²"
"Rp 440 Juta","Tanjung Priok, Jakarta Utara","2","1","","21 m²","42 m²"
"Rp 737 Juta","Semanan, Jakarta Barat","3","2","1","32 m²","52 m²"
"Rp 3,3 Miliar","Duren Sawit, Jakarta Timur","5","5","","156 m²","200 m²"
"Rp 1,15 Miliar","Tanjung Barat, Jakarta Selatan","2","2","","44 m²","50 m²"
"Rp 40 Miliar","Kuningan, Jakarta Selatan","2","2","","1380 m²","220 m²"
"Rp 3,3 Miliar","Joglo, Jakarta Barat","3","3","1","135 m²","250 m²"
"Rp 1,9 Miliar","Kelapa Gading, Jakarta Utara","6","4","1","108 m²","275 m²"
"Rp 2,3 Miliar","Green Lake City, Jakarta Barat","3","3","1","90 m²","129 m²"
"Rp 3,8 Miliar","Metland Puri, Jakarta Barat","3","3","1","120 m²","160 m²"
"Rp 1,1 Miliar","Green Lake City, Jakarta Barat","2","2","","48 m²","48 m²"
"Rp 22 Miliar","Kebayoran Baru, Jakarta Selatan","45","4","","310 m²","400 m²"
"Rp 859 Juta","Pulo Gadung, Jakarta Timur","2","2","1","40 m²","63 m²"
"Rp 5,7 Miliar","Kelapa Gading, Jakarta Utara","4","3","2","220 m²","400 m²"
"Rp 2,8 Miliar","Rawamangun, Jakarta Timur","4","4","1","90 m²","160 m²"
"Rp 4 Miliar","Kota Wisata, Jakarta Timur","4","3","2","235 m²","350 m²"
"Rp 5,6 Miliar","Kelapa Gading, Jakarta Utara","3","3","","200 m²","400 m²"
"Rp 3,5 Miliar","Sunter, Jakarta Utara","3","3","2","119 m²","245 m²"
"Rp 12 Miliar","Sunter, Jakarta Utara","5","4","2","390 m²","950 m²"
"Rp 8,5 Miliar","Kelapa Gading, Jakarta Utara","4","3","2","315 m²","280 m²"
"Rp 4,9 Miliar","Sunter, Jakarta Utara","4","4","1","126 m²","260 m²"
"Rp 2,15 Miliar","Kelapa Gading, Jakarta Utara","4","3","","105 m²",""
"Rp 6,4 Miliar","Sunter, Jakarta Utara","3","2","2","308 m²","250 m²"
"Rp 7 Miliar","Kemayoran, Jakarta Pusat","4","4","","120 m²","480 m²"
"Rp 4,9 Miliar","Kelapa Gading, Jakarta Utara","4","3","","168 m²","225 m²"
"Rp 12,5 Miliar","Kelapa Gading, Jakarta Utara","4","3","","300 m²","450 m²"
"Rp 3,7 Miliar","Grogol, Jakarta Barat","5","4","","160 m²","300 m²"
"Rp 5,2 Miliar","Kelapa Gading, Jakarta Utara","4","3","2","180 m²","360 m²"
"Rp 7,2 Miliar","Cempaka Putih, Jakarta Pusat","4","4","2","180 m²","280 m²"
"Rp 7,25 Miliar","Permata Buana, Jakarta Barat","4","3","2","180 m²","398 m²"
"Rp 7,95 Miliar","Sunter, Jakarta Utara","3","2","2","190 m²","522 m²"
"Rp 7,8 Miliar","Kelapa Gading, Jakarta Utara","7","4","2","180 m²","405 m²"
"Rp 3,5 Miliar","Kelapa Gading, Jakarta Utara","3","2","1","96 m²","209 m²"
"Rp 2,8 Miliar","Sunter, Jakarta Utara","5","3","2","126 m²","250 m²"
"Rp 2,5 Miliar","Kelapa Gading, Jakarta Utara","4","3","2","90 m²","120 m²"
"Rp 1,75 Miliar","Kelapa Gading, Jakarta Utara","3","2","1","57 m²","90 m²"
"Rp 1,65 Miliar","Kelapa Gading, Jakarta Utara","2","2","","60 m²","84 m²"
"Rp 170 Miliar","Menteng, Jakarta Pusat","5","4","","2915 m²","1676 m²"
"Rp 27 Miliar","Kuningan, Jakarta Selatan","3","3","1","400 m²","300 m²"
"Rp 19 Miliar","Pondok Indah, Jakarta Selatan","4","4","2","402 m²","650 m²"
"Rp 3,3 Miliar","Tanjung Duren, Jakarta Barat","4","3","1","117 m²","240 m²"
"Rp 51,8 Miliar","Arjuna Utara, Jakarta Barat","6","5","5","1572 m²","1000 m²"
"Rp 22 Miliar","Bendungan Hilir, Jakarta Pusat","1","1","","581 m²","230 m²"
"Rp 20 Miliar","Tomang, Jakarta Barat","6","6","3","631 m²","700 m²"
"Rp 18,5 Miliar","Green garden, Jakarta Barat","5","3","","741 m²","500 m²"
"Rp 7,7 Miliar","Cideng, Jakarta Pusat","5","4","2","200 m²","250 m²"
"Rp 9,2 Miliar","Tanjung Duren Utara, Jakarta Barat","4","3","3","264 m²","300 m²"
"Rp 7 Miliar","Tawakal, Jakarta Barat","30","30","","188 m²","300 m²"
"Rp 45 Miliar","Menteng Atas, Jakarta Pusat","7","8","2","733 m²","548 m²"
"Rp 27,5 Miliar","Pondok Indah, Jakarta Selatan","4","4","4","430 m²","998 m²"
"Rp 950 Juta","Daan Mogot, Jakarta Barat","3","4","1","60 m²","78 m²"
"Rp 35 Miliar","Ampera, Jakarta Selatan","4","3","10","1600 m²","700 m²"
"Rp 7 Miliar","Jembatan Besi, Jakarta Barat","6","9","3","308 m²","900 m²"
"Rp 1,1 Miliar","Bambu Apus, Jakarta Timur","4","3","2","82 m²","86 m²"
"Rp 1,1 Miliar","Pinang Ranti, Jakarta Timur","3","2","2","84 m²","97 m²"
"Rp 769 Juta","Pondok Ranggon, Jakarta Timur","3","2","2","72 m²","62 m²"
"Rp 12,5 Miliar","Cilandak, Jakarta Selatan","5","5","2","500 m²","550 m²"
"Rp 16 Miliar","Pondok Indah, Jakarta Selatan","6","4","2","500 m²","488 m²"
"Rp 11,5 Miliar","Kebayoran Baru, Jakarta Selatan","4","4","1","263 m²","200 m²"
"Rp 15 Miliar","Ampera, Jakarta Selatan","5","4","2","568 m²","568 m²"
"Rp 16 Miliar","Jati Padang, Jakarta Selatan","4","3","3","732 m²","500 m²"
"Rp 2,8 Miliar","Tomang, Jakarta Barat","3","2","","90 m²","150 m²"
"Rp 5,5 Miliar","Jelambar, Jakarta Barat","3","3","4","282 m²","338 m²"
"Rp 800 Juta","Pondok Kelapa, Jakarta Timur","3","2","","92 m²","82 m²"
"Rp 6,5 Miliar","Tomang, Jakarta Barat","4","3","","150 m²","250 m²"
"Rp 2,65 Miliar","Tanjung Duren, Jakarta Barat","3","2","","65 m²","120 m²"
"Rp 10,8 Miliar","Tanjung Duren, Jakarta Barat","6","","","264 m²","600 m²"
"Rp 2,7 Miliar","Tomang, Jakarta Barat","3","3","1","89 m²","150 m²"
"Rp 8,5 Miliar","Cideng, Jakarta Pusat","4","3","","428 m²","500 m²"
"Rp 3,65 Miliar","Tomang, Jakarta Barat","7","3","","145 m²","200 m²"
"Rp 3 Miliar","Tomang, Jakarta Barat","3","3","","75 m²","150 m²"
"Rp 2,3 Miliar","Tanjung Duren, Jakarta Barat","3","2","","78 m²","150 m²"
"Rp 12 Miliar","Tanjung Duren, Jakarta Barat","51","30","","227 m²","800 m²"
"Rp 5,5 Miliar","Jelambar, Jakarta Barat","3","3","","282 m²","300 m²"
"Rp 3,2 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","2","","100 m²","142 m²"
"Rp 1,7 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","2","","45 m²","134 m²"
"Rp 3,3 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","3","","90 m²","120 m²"
"Rp 1,45 Miliar","Pejaten, Jakarta Selatan","4","3","1","100 m²","150 m²"
"Rp 3,2 Miliar","Pantai Indah Kapuk, Jakarta Utara","3","3","","75 m²","135 m²"
"Rp 3,3 Miliar","Pesanggrahan, Jakarta Selatan","3","2","","270 m²","135 m²"
"Rp 3,5 Miliar","Daan Mogot, Jakarta Barat","3","3","1","120 m²","135 m²"
"Rp 6 Miliar","Sunrise Garden, Jakarta Barat","3","3","1","240 m²","200 m²"
"Rp 7,5 Miliar","Jembatan Lima, Jakarta Barat","3","3","2","190 m²","250 m²"
"Rp 33 Miliar","Menteng, Jakarta Pusat","3","2","4","652 m²","405 m²"
"Rp 11,8 Miliar","Intercon, Jakarta Barat","5","4","","450 m²","480 m²"
"Rp 1,95 Miliar","Cakung, Jakarta Timur","3","2","1","105 m²","86 m²"
"Rp 6,9 Miliar","Permata Buana, Jakarta Barat","6","5","","265 m²","645 m²"
"Rp 2,3 Miliar","Jelambar, Jakarta Barat","5","4","1","60 m²","151 m²"
"Rp 2,1 Miliar","Jelambar, Jakarta Barat","4","3","2","117 m²","78 m²"
"Rp 4,8 Miliar","Bintaro, Jakarta Selatan","3","3","4","209 m²","180 m²"
"Rp 10 Miliar","Kelapa Gading, Jakarta Utara","5","3","","339 m²","800 m²"
"Rp 2,55 Miliar","Kelapa Gading, Jakarta Utara","3","2","","132 m²",""
"Rp 12 Miliar","Kelapa Gading, Jakarta Utara","4","3","","419 m²",""
"Rp 38 Miliar","Kelapa Gading, Jakarta Utara","4","","","1051 m²","700 m²"
"Rp 4,2 Miliar","Pondok Pinang, Jakarta Selatan","4","3","","320 m²","200 m²"
"Rp 4,3 Miliar","Daan Mogot, Jakarta Barat","4","3","1","200 m²","235 m²"
"Rp 2,3 Miliar","Citra Garden, Jakarta Barat","3","2","1","160 m²","100 m²"
"Rp 50 Miliar","Arjuna Utara, Jakarta Barat","4","4","10","1572 m²","679 m²"
"Rp 8,5 Miliar","Grogol, Jakarta Barat","5","4","1","276 m²","402 m²"
"Rp 18 Miliar","Tambora, Jakarta Barat","","","","1065 m²","1000 m²"
"Rp 3,2 Miliar","Citra Garden, Jakarta Barat","3","3","1","120 m²","175 m²"
"Rp 5,3 Miliar","Puri Mansion, Jakarta Barat","3","3","1","255 m²","293 m²"
"Rp 12,9 Miliar","Kebayoran Baru, Jakarta Selatan","4","3","","280 m²","400 m²"
"Rp 11,5 Miliar","Cilandak, Jakarta Selatan","25","25","","525 m²","600 m²"
"Rp 17,2 Miliar","Pondok Indah, Jakarta Selatan","4","3","4","434 m²","350 m²"
"Rp 12 Miliar","Kebayoran Baru, Jakarta Selatan","4","4","2","202 m²","300 m²"
"Rp 1,1 Miliar","Pantai Indah Kapuk, Jakarta Utara","1","2","1","45 m²","54 m²"
"Rp 17 Miliar","Pondok Indah, Jakarta Selatan","3","3","2","360 m²","450 m²"
"Rp 4,65 Miliar","Cempaka Putih, Jakarta Pusat","3","3","","151 m²","197 m²"
"Rp 10,9 Miliar","Cempaka Putih, Jakarta Pusat","4","4","2","297 m²","412 m²"
"Rp 1,28 Miliar","Semanan, Jakarta Barat","2","2","2","60 m²","45 m²"
"Rp 8,8 Miliar","Kemang, Jakarta Selatan","4","5","3","250 m²","300 m²"
"Rp 2,27 Miliar","Condet, Jakarta Timur","4","4","2","109 m²","155 m²"
"Rp 55 Miliar","Kebayoran Baru, Jakarta Selatan","3","3","","927 m²","300 m²"
"Rp 31 Miliar","Kayu Putih, Jakarta Timur","4","3","","800 m²","1000 m²"
"Rp 4,8 Miliar","Jagakarsa, Jakarta Selatan","4","4","","195 m²","293 m²"
"Rp 10,8 Miliar","Kelapa Gading, Jakarta Utara","4","3","1","390 m²","450 m²"
"Rp 6,1 Miliar","Sunter, Jakarta Utara","4","3","2","175 m²","300 m²"
"Rp 19 Miliar","Kebayoran Baru, Jakarta Selatan","","","","365 m²","300 m²"
"Rp 25 Miliar","Kebayoran Baru, Jakarta Selatan","4","3","2","326 m²","200 m²"
"Rp 5,5 Miliar","Sunter, Jakarta Utara","4","3","1","122 m²","210 m²"
"Rp 1,2 Miliar","Jagakarsa, Jakarta Selatan","3","2","2","65 m²","90 m²"
"Rp 39 Miliar","Kebayoran Baru, Jakarta Selatan","4","3","","500 m²","400 m²"
"Rp 2,5 Miliar","Jati Padang, Jakarta Selatan","3","2","1","80 m²","190 m²"
"Rp 7,2 Miliar","Cempaka Putih, Jakarta Pusat","4","4","2","180 m²","280 m²"
"Rp 59 Miliar","Pondok Indah, Jakarta Selatan","5","5","3","627 m²","1050 m²"
"Rp 3,85 Miliar","Lebak Bulus, Jakarta Selatan","4","3","2","123 m²","150 m²"
"Rp 6,2 Miliar","Kelapa Gading, Jakarta Utara","4","4","","180 m²","360 m²"
"Rp 2,4 Miliar","Pondok Kelapa, Jakarta Timur","4","3","1","100 m²","140 m²"
"Rp 5,85 Miliar","Pantai Indah Kapuk, Jakarta Utara","5","5","","150 m²","350 m²"
"Rp 2,5 Miliar","Pantai Indah Kapuk, Jakarta Utara","2","1","","48 m²","56 m²"
"Rp 6,1 Miliar","Cilandak, Jakarta Selatan","4","2","1","275 m²","250 m²"
"Rp 15 Miliar","Tanjung Barat, Jakarta Selatan","6","4","8","769 m²","590 m²"
"Rp 7,5 Miliar","Karet, Jakarta Selatan","25","24","2","225 m²","187 m²"
"Rp 1,99 Miliar","Jelambar, Jakarta Barat","3","3","1","60 m²","130 m²"
"Rp 2,7 Miliar","Sunter, Jakarta Utara","6","3","2","125 m²","251 m²"
"Rp 1,8 Miliar","Citra Garden, Jakarta Barat","3","2","1","72 m²","120 m²"
"Rp 5,5 Miliar","Citra Garden, Jakarta Barat","6","4","","200 m²","600 m²"
"Rp 9 Miliar","Green garden, Jakarta Barat","5","4","","570 m²","570 m²"
"Rp 4,5 Miliar","Jelambar, Jakarta Barat","4","3","3","252 m²","286 m²"
"Rp 3,5 Miliar","Muara Karang, Jakarta Utara","5","4","","120 m²","120 m²"
"Rp 2,8 Miliar","Jelambar, Jakarta Barat","4","3","","99 m²","198 m²"
"Rp 3,3 Miliar","Jelambar, Jakarta Barat","4","3","","115 m²","269 m²"
"Rp 3,3 Miliar","Mangga Besar, Jakarta Barat","16","5","","98 m²","283 m²"
"Rp 19 Miliar","Kapuk, Jakarta Utara","43","43","13","1193 m²","800 m²"
"Rp 6 Miliar","Bintaro, Jakarta Selatan","4","3","2","267 m²","360 m²"
"Rp 8,99 Miliar","Tanjung Barat, Jakarta Selatan","5","4","2","360 m²","400 m²"
"Rp 4,99 Miliar","Lebak Bulus, Jakarta Selatan","4","2","3","350 m²","200 m²"
"Rp 2,1 Miliar","Kalideres, Jakarta Barat","4","3","1","104 m²","231 m²"
"Rp 4,5 Miliar","Meruya, Jakarta Barat","5","3","","314 m²","254 m²"
"Rp 6 Miliar","Cipulir, Jakarta Selatan","3","2","1","320 m²","200 m²"
"Rp 2,5 Miliar","Duri Kosambi, Jakarta Barat","6","4","2","126 m²","190 m²"
"Rp 11 Miliar","Cipete, Jakarta Selatan","5","3","4","572 m²","314 m²"
"Rp 4 Miliar","Lebak Bulus, Jakarta Selatan","4","2","1","123 m²","150 m²"
"Rp 2,1 Miliar","Jelambar, Jakarta Barat","4","3","1","61 m²","120 m²"
"Rp 25 Miliar","Kebayoran Baru, Jakarta Selatan","3","2","1","350 m²","250 m²"
"Rp 1,57 Miliar","Lebak Bulus, Jakarta Selatan","3","2","1","72 m²","101 m²"
"Rp 16 Miliar","Cilandak, Jakarta Selatan","6","3","12","1304 m²","750 m²"
"Rp 15 Miliar","Pancoran, Jakarta Selatan","5","4","2","515 m²","464 m²"
"Rp 20 Miliar","Kuningan, Jakarta Selatan","4","3","2","812 m²","400 m²"
"Rp 1,2 Miliar","Pondok Indah, Jakarta Selatan","3","3","2","71 m²","66 m²"
"Rp 1,45 Miliar","Jagakarsa, Jakarta Selatan","3","3","","80 m²","135 m²"
"Rp 3,1 Miliar","Ragunan, Jakarta Selatan","3","1","1","187 m²","140 m²"
"Rp 3,7 Miliar","Ciganjur, Jakarta Selatan","","","","500 m²","258 m²"
"Rp 11,9 Miliar","Cilandak, Jakarta Selatan","4","5","4","390 m²","425 m²"
"Rp 4,8 Miliar","Pondok Labu, Jakarta Selatan","4","3","2","209 m²","300 m²"
"Rp 1,85 Miliar","Kelapa Gading, Jakarta Utara","3","","","102 m²",""
"Rp 18 Miliar","Tebet, Jakarta Selatan","4","5","2","496 m²","550 m²"
"Rp 13 Miliar","Kayu Putih, Jakarta Timur","6","6","","600 m²","513 m²"
"Rp 1,9 Miliar","Duri Kepa, Jakarta Barat","3","2","","65 m²","135 m²"
"Rp 2,85 Miliar","Jelambar, Jakarta Barat","3","3","","122 m²","180 m²"
"Rp 898 Juta","Rorotan, Jakarta Utara","2","2","1","45 m²","54 m²"
"Rp 11,5 Miliar","Kebagusan, Jakarta Selatan","4","4","","559 m²","469 m²"
"Rp 17,4 Miliar","Pondok Indah, Jakarta Selatan","3","3","2","360 m²","450 m²"
"Rp 1,18 Miliar","Cibubur, Jakarta Timur","3","2","","84 m²","77 m²"
"Rp 17,5 Miliar","Kebayoran Baru, Jakarta Selatan","4","3","10","445 m²","450 m²"
"Rp 2,25 Miliar","Joglo, Jakarta Barat","4","3","2","173 m²","209 m²"
"Rp 20,4 Miliar","Cipete, Jakarta Selatan","4","5","2","850 m²","710 m²"
"Rp 3,75 Miliar","Jelambar, Jakarta Barat","4","4","","140 m²","210 m²"
"Rp 24,9 Miliar","Cipete, Jakarta Selatan","7","5","","1300 m²","500 m²"
"Rp 6,6 Miliar","Kebayoran Baru, Jakarta Selatan","4","2","2","204 m²","320 m²"
"Rp 35 Miliar","Kebayoran Baru, Jakarta Selatan","4","5","3","452 m²","400 m²"
"Rp 8 Miliar","Jatinegara, Jakarta Timur","8","6","4","457 m²","800 m²"
"Rp 1,5 Miliar","Duren Sawit, Jakarta Timur","3","2","","66 m²","110 m²"
"Rp 7 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","3","2","200 m²","200 m²"
"Rp 1,1 Miliar","Duri Kepa, Jakarta Barat","3","1","1","68 m²","50 m²"
"Rp 12,5 Miliar","Tebet, Jakarta Selatan","4","3","1","403 m²","400 m²"
"Rp 900 Juta","Tomang, Jakarta Barat","4","2","","41 m²","80 m²"
"Rp 13 Miliar","Petojo, Jakarta Pusat","4","4","","319 m²","250 m²"
"Rp 18,5 Miliar","Tebet, Jakarta Selatan","11","6","4","661 m²","450 m²"
"Rp 69 Miliar","Menteng, Jakarta Pusat","4","4","2","475 m²","1200 m²"
"Rp 30 Miliar","Pantai Indah Kapuk, Jakarta Utara","5","5","","600 m²","1200 m²"
"Rp 26 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","4","","450 m²","1000 m²"
"Rp 4,9 Miliar","Tebet, Jakarta Selatan","3","3","","141 m²","180 m²"
"Rp 5,4 Miliar","Tebet, Jakarta Selatan","3","2","2","222 m²","222 m²"
"Rp 2,5 Miliar","Tebet, Jakarta Selatan","1","1","1","140 m²","140 m²"
