,area,bed,bath,location,price
2939,65.0,2,1,Bekasi,2993723296
2940,36.0,2,1,Bekasi,2993723296
2941,36.0,2,1,Bekasi,2993723296
2942,95.0,3,3,Bekasi,1810000000
2943,36.0,3,1,Bekasi,2993723296
2944,100.0,3,2,Bekasi,1300000000
2945,80.0,3,2,Bekasi,2993723296
2946,70.0,2,1,Bekasi,2993723296
2947,70.0,3,2,Bekasi,1500000000
2948,136.0,3,2,Bekasi,1500000000
2949,140.0,3,3,Bekasi,1560000000
2950,120.0,2,2,Bekasi,1300000000
2951,97.0,2,1,Bekasi,2993723296
2952,136.0,4,4,Bekasi,1500000000
2953,70.0,3,1,Bekasi,2993723296
2954,134.0,3,3,Bekasi,2900000000
2955,400.0,7,6,Bekasi,5000000000
2956,70.0,3,1,Bekasi,2993723296
2957,120.0,2,2,Bekasi,1300000000
2958,77.0,3,3,Bekasi,1180000000
2959,100.0,2,1,Bekasi,1400000000
2960,400.0,5,4,Bekasi,3990000000
2961,350.0,4,4,Bekasi,2600000000
2962,72.0,2,2,Bekasi,2993723296
2963,72.0,2,1,Bekasi,2993723296
2964,90.0,3,1,Bekasi,1220000000
2965,53.0,2,2,Bekasi,2993723296
2966,50.0,2,1,Bekasi,2993723296
2967,110.0,3,3,Bekasi,1100000000
2968,45.0,2,1,Bekasi,2993723296
2969,223.0,4,3,Bekasi,4120000000
2970,80.0,3,3,Bekasi,1220000000
2971,108.0,3,2,Bekasi,1000000000
2972,150.0,3,3,Bekasi,2993723296
2973,98.0,3,2,Bekasi,1250000000
2974,45.0,2,1,Bekasi,2993723296
2975,165.0,3,3,Bekasi,3020000000
2976,90.0,3,1,Bekasi,1150000000
2977,105.0,3,3,Bekasi,1400000000
2978,70.0,2,1,Bekasi,2993723296
2979,125.0,3,1,Bekasi,1100000000
2980,149.0,3,3,Bekasi,2710000000
2981,120.0,3,2,Bekasi,1280000000
2982,90.0,4,2,Bekasi,2993723296
2983,58.0,2,2,Bekasi,2993723296
2984,350.0,5,4,Bekasi,3600000000
2985,100.0,3,2,Bekasi,2993723296
2986,80.0,3,2,Bekasi,1200000000
2987,200.0,3,1,Bekasi,1300000000
2988,150.0,4,2,Bekasi,2993723296
2989,77.0,3,3,Bekasi,1180000000
2990,77.0,3,3,Bekasi,1180000000
2991,50.0,2,1,Bekasi,2993723296
2992,149.0,3,3,Bekasi,2710000000
2993,105.0,4,4,Bekasi,1410000000
2994,77.0,3,3,Bekasi,2993723296
2995,80.0,2,2,Bekasi,2993723296
2996,200.0,4,2,Bekasi,1800000000
2997,50.0,2,2,Bekasi,2993723296
2998,123.0,3,3,Bekasi,1250000000
2999,87.0,3,3,Bekasi,1180000000
3000,400.0,6,4,Bekasi,2500000000
3001,77.0,3,3,Bekasi,1180000000
3002,84.0,3,2,Bekasi,1280000000
3003,50.0,3,3,Bekasi,2710000000
3004,77.0,3,3,Bekasi,1180000000
3005,50.0,2,2,Bekasi,2993723296
3006,77.0,3,3,Bekasi,1180000000
3007,105.0,3,3,Bekasi,1280000000
3008,90.0,3,2,Bekasi,2993723296
3009,90.0,4,2,Bekasi,1280000000
3010,125.0,3,1,Bekasi,1100000000
3011,180.0,3,2,Bekasi,3200000000
3012,120.0,3,2,Bekasi,1280000000
3013,121.0,3,2,Bekasi,1150000000
3014,350.0,5,4,Bekasi,3600000000
3015,1400.0,9,9,Bekasi,7000000000
3016,140.0,3,3,Bekasi,2300000000
3017,80.0,2,2,Bekasi,1350000000
3018,174.0,4,3,Bekasi,2950000000
3019,300.0,5,5,Bekasi,2200000000
3020,160.0,4,3,Bekasi,1350000000
3021,36.0,2,1,Bekasi,2993723296
3022,38.0,1,1,Bekasi,2993723296
3023,60.0,2,1,Bekasi,2993723296
3024,77.0,3,3,Bekasi,1180000000
3025,120.0,3,2,Bekasi,2993723296
3026,120.0,3,2,Bekasi,1280000000
3027,350.0,5,4,Bekasi,3600000000
3028,210.0,4,3,Bekasi,2300000000
3029,45.0,2,1,Bekasi,2993723296
3030,77.0,3,3,Bekasi,1180000000
3031,100.0,2,1,Bekasi,1400000000
3032,77.0,3,3,Bekasi,1180000000
3033,52.0,2,1,Bekasi,2993723296
3034,204.0,3,2,Bekasi,1200000000
3035,110.0,3,2,Bekasi,2993723296
3036,230.0,5,3,Bekasi,1600000000
3037,36.0,2,1,Bekasi,2993723296
3038,62.0,2,1,Bekasi,2993723296
3039,120.0,4,3,Bekasi,1350000000
3040,90.0,3,2,Bekasi,1600000000
3041,196.0,5,4,Bekasi,4650000000
3042,81.0,3,1,Bekasi,2993723296
3043,69.0,2,1,Bekasi,2993723296
3044,81.0,3,1,Bekasi,2993723296
3045,149.0,3,3,Bekasi,2710000000
3046,120.0,4,3,Bekasi,2300000000
3047,50.0,2,2,Bekasi,2993723296
3048,38.0,2,1,Bekasi,2993723296
3049,225.0,4,3,Bekasi,2750000000
3050,250.0,5,5,Bekasi,1950000000
3051,35.0,2,1,Bekasi,2993723296
3052,59.0,3,2,Bekasi,2993723296
3053,35.0,2,1,Bekasi,2993723296
3054,60.0,2,1,Bekasi,2993723296
3055,100.0,3,2,Bekasi,1300000000
3056,22.0,1,1,Bekasi,2993723296
3057,45.0,2,1,Bekasi,2993723296
3058,22.0,1,1,Bekasi,2993723296
3059,100.0,3,1,Bekasi,1250000000
3060,35.0,2,1,Bekasi,2993723296
3061,100.0,3,2,Bekasi,1400000000
3062,52.0,3,2,Bekasi,2993723296
3063,100.0,2,1,Bekasi,1400000000
3064,230.0,5,3,Bekasi,1000000000
3065,52.0,3,2,Bekasi,2993723296
3066,195.0,3,1,Bekasi,1800000000
3067,52.0,3,2,Bekasi,2993723296
3068,225.0,4,5,Bekasi,2200000000
3069,160.0,5,2,Bekasi,2993723296
3070,120.0,4,3,Bekasi,1300000000
3071,90.0,3,1,Bekasi,1000000000
3072,230.0,4,4,Bekasi,1200000000
3073,160.0,4,3,Bekasi,1350000000
3074,100.0,2,1,Bekasi,1400000000
3075,248.0,4,4,Bekasi,5600000000
3076,100.0,2,1,Bekasi,1400000000
3077,50.0,2,1,Bekasi,2993723296
3078,140.0,3,2,Bekasi,1570000000
3079,100.0,4,3,Bekasi,1200000000
3080,80.0,3,2,Bekasi,2993723296
3081,36.0,2,1,Bekasi,2993723296
3082,40.0,2,1,Bekasi,2993723296
3083,80.0,2,2,Bekasi,1350000000
3084,120.0,3,3,Bekasi,1100000000
3085,45.0,3,2,Bekasi,2993723296
3086,60.0,2,1,Bekasi,2993723296
3087,160.0,4,3,Bekasi,1350000000
3088,45.0,2,1,Bekasi,2993723296
3089,106.0,2,1,Bekasi,1000000000
3090,100.0,3,2,Bekasi,1100000000
3091,210.0,4,3,Bekasi,2300000000
3092,90.0,2,1,Bekasi,2993723296
3093,110.0,4,3,Bekasi,1700000000
3094,400.0,3,2,Bekasi,12500000000
3095,224.0,4,3,Bekasi,2400000000
3096,110.0,2,1,Bekasi,1400000000
3097,135.0,4,2,Bekasi,1700000000
3098,45.0,3,1,Bekasi,2993723296
3099,45.0,2,1,Bekasi,2993723296
3100,60.0,3,2,Bekasi,2993723296
3101,45.0,2,1,Bekasi,2993723296
3102,48.0,2,1,Bekasi,2993723296
3103,50.0,2,1,Bekasi,2993723296
3104,100.0,2,1,Bekasi,1400000000
3105,135.0,4,2,Bekasi,1700000000
3106,100.0,3,2,Bekasi,2993723296
3107,46.0,2,1,Bekasi,2993723296
3108,225.0,3,2,Bekasi,2100000000
3109,300.0,4,4,Bekasi,5700000000
3110,60.0,2,1,Bekasi,2993723296
3111,100.0,4,1,Bekasi,2993723296
3112,196.0,5,4,Bekasi,4650000000
3113,140.0,4,3,Bekasi,1620000000
3114,170.0,4,2,Bekasi,2993723296
3115,140.0,4,3,Bekasi,1450000000
3116,68.0,3,2,Bekasi,1200000000
3117,80.0,3,1,Bekasi,2993723296
3118,125.0,3,2,Bekasi,1600000000
3119,40.0,2,1,Bekasi,2993723296
3120,80.0,2,1,Bekasi,1500000000
3121,40.0,2,1,Bekasi,2993723296
3122,36.0,2,1,Bekasi,2993723296
3123,280.0,4,4,Bekasi,1750000000
3124,40.0,2,1,Bekasi,2993723296
3125,26.0,2,1,Bekasi,2993723296
3126,45.0,2,1,Bekasi,2993723296
3127,196.0,5,4,Bekasi,4650000000
3128,60.0,4,2,Bekasi,2000000000
3129,120.0,3,2,Bekasi,2993723296
3130,150.0,4,4,Bekasi,1650000000
3131,122.0,3,1,Bekasi,1370000000
3132,50.0,3,2,Bekasi,2993723296
3133,83.0,2,1,Bekasi,1800000000
3134,400.0,3,3,Bekasi,2500000000
3135,100.0,2,1,Bekasi,1400000000
3136,167.0,4,3,Bekasi,1550000000
3137,100.0,2,1,Bekasi,1400000000
3138,36.0,2,1,Bekasi,2993723296
3139,43.0,2,1,Bekasi,2993723296
3140,75.0,2,2,Bekasi,1500000000
3141,116.0,4,3,Bekasi,1300000000
3142,200.0,6,4,Bekasi,2993723296
3143,116.0,4,3,Bekasi,1300000000
3144,90.0,3,1,Bekasi,1100000000
3145,80.0,4,2,Bekasi,1180000000
3146,150.0,3,2,Bekasi,1700000000
3147,29.0,2,1,Bekasi,2993723296
3148,160.0,3,2,Bekasi,2000000000
3149,320.0,5,4,Bekasi,1800000000
3150,90.0,3,1,Bekasi,1250000000
3151,60.0,2,1,Bekasi,1350000000
3152,208.0,8,2,Bekasi,1600000000
3153,145.0,3,3,Bekasi,2400000000
3154,90.0,3,2,Bekasi,2993723296
3155,54.0,2,1,Bekasi,2993723296
3156,66.0,3,1,Bekasi,1150000000
3157,75.0,2,2,Bekasi,2993723296
3158,70.0,3,1,Bekasi,1000000000
3159,72.0,2,1,Bekasi,2993723296
3160,216.0,4,4,Bekasi,3000000000
3161,120.0,3,2,Bekasi,2993723296
3162,100.0,2,1,Bekasi,1800000000
3163,175.0,3,2,Bekasi,2993723296
3164,450.0,11,4,Bekasi,4150000000
3165,52.0,2,1,Bekasi,2993723296
3166,66.0,2,2,Bekasi,2993723296
3167,175.0,4,3,Bekasi,1500000000
3168,54.0,2,1,Bekasi,2993723296
3169,251.0,4,3,Bekasi,4100000000
3170,180.0,3,3,Bekasi,2850000000
3171,91.0,3,1,Bekasi,1500000000
3172,160.0,4,3,Bekasi,4100000000
3173,70.0,2,1,Bekasi,2993723296
3174,125.0,3,2,Bekasi,2300000000
3175,70.0,2,1,Bekasi,2993723296
3176,150.0,3,2,Bekasi,2250000000
3177,150.0,4,2,Bekasi,1350000000
3178,150.0,3,2,Bekasi,2250000000
3179,150.0,5,4,Bekasi,2300000000
3180,100.0,4,3,Bekasi,1370000000
3181,180.0,5,3,Bekasi,1050000000
3182,280.0,4,4,Bekasi,1800000000
3183,160.0,3,2,Bekasi,1000000000
3184,120.0,3,3,Bekasi,1100000000
3185,150.0,3,2,Bekasi,2700000000
3186,175.0,3,3,Bekasi,2700000000
3187,145.0,3,3,Bekasi,2400000000
3188,700.0,8,4,Bekasi,4500000000
3189,240.0,3,3,Bekasi,2300000000
3190,140.0,3,2,Bekasi,2993723296
3191,150.0,3,2,Bekasi,1300000000
3192,140.0,3,2,Bekasi,2993723296
3193,65.0,3,1,Bekasi,2993723296
3194,50.0,2,1,Bekasi,2993723296
3195,100.0,4,3,Bekasi,1370000000
3196,266.0,4,3,Bekasi,2100000000
3197,125.0,3,3,Bekasi,2300000000
3198,133.0,4,3,Bekasi,1450000000
3199,6220.0,3,2,Bekasi,2993723296
3200,115.0,2,1,Bekasi,2993723296
3201,150.0,3,2,Bekasi,2250000000
3202,360.0,5,4,Bekasi,2750000000
3203,150.0,3,2,Bekasi,1500000000
3204,150.0,4,2,Bekasi,1350000000
3205,68.0,2,2,Bekasi,2993723296
3206,200.0,3,2,Bekasi,1400000000
3207,200.0,6,6,Bekasi,1350000000
3208,48.0,2,1,Bekasi,2300000000
3209,131.0,3,3,Bekasi,2250000000
3210,200.0,3,2,Bekasi,1500000000
3211,70.0,2,1,Bekasi,2993723296
3212,105.0,3,3,Bekasi,1200000000
3213,54.0,2,1,Bekasi,2993723296
3214,250.0,3,4,Bekasi,2990000000
3215,55.0,3,2,Bekasi,2993723296
3216,74.0,2,2,Bekasi,2993723296
3217,100.0,3,2,Bekasi,1100000000
3218,150.0,3,3,Bekasi,1700000000
3219,65.0,2,1,Bekasi,2993723296
3220,54.0,2,2,Bekasi,1300000000
3221,80.0,3,2,Bekasi,2993723296
3222,200.0,3,2,Bekasi,2993723296
3223,132.0,3,2,Bekasi,1200000000
3224,140.0,3,2,Bekasi,2993723296
3225,65.0,2,1,Bekasi,2993723296
3226,136.0,4,3,Bekasi,1500000000
3227,348.0,3,3,Bekasi,3000000000
3228,65.0,3,1,Bekasi,2993723296
3229,45.0,2,1,Bekasi,2993723296
3230,180.0,4,2,Bekasi,1500000000
3231,100.0,3,2,Bekasi,1100000000
3232,38.0,2,1,Bekasi,2993723296
3233,127.0,3,2,Bekasi,2300000000
3234,500.0,5,4,Bekasi,6000000000
3235,60.0,3,2,Bekasi,2993723296
3236,300.0,5,2,Bekasi,2500000000
3237,160.0,2,2,Bekasi,2993723296
3238,180.0,4,3,Bekasi,2600000000
3239,120.0,2,1,Bekasi,2993723296
3240,85.0,2,1,Bekasi,2993723296
3241,136.0,3,2,Bekasi,2400000000
3242,50.0,2,1,Bekasi,2993723296
3243,50.0,2,1,Bekasi,2993723296
3244,200.0,4,3,Bekasi,2200000000
3245,50.0,2,1,Bekasi,2993723296
3246,95.0,3,2,Bekasi,1050000000
3247,160.0,3,2,Bekasi,1000000000
3248,135.0,4,2,Bekasi,2993723296
3249,150.0,3,3,Bekasi,2300000000
3250,150.0,3,3,Bekasi,2300000000
3251,70.0,2,2,Bekasi,2993723296
3252,45.0,3,1,Bekasi,2993723296
3253,70.0,2,1,Bekasi,2993723296
3254,95.0,3,2,Bekasi,1050000000
3255,45.0,2,1,Bekasi,2993723296
3256,80.0,2,1,Bekasi,2993723296
3257,400.0,5,2,Bekasi,3500000000
3258,180.0,3,2,Bekasi,2993723296
3259,90.0,3,1,Bekasi,2993723296
3260,50.0,2,1,Bekasi,2993723296
3261,45.0,2,1,Bekasi,2993723296
3262,250.0,5,4,Bekasi,5000000000
3263,105.0,4,3,Bekasi,1300000000
3264,250.0,5,4,Bekasi,5000000000
3265,250.0,5,4,Bekasi,5000000000
3266,145.0,3,3,Bekasi,2400000000
3267,136.0,3,2,Bekasi,2400000000
3268,280.0,4,4,Bekasi,1750000000
3269,83.0,3,3,Bekasi,2993723296
3270,450.0,4,2,Bekasi,5400000000
3271,100.0,4,2,Bekasi,1500000000
3272,240.0,4,4,Bekasi,3100000000
3273,120.0,2,1,Bekasi,2993723296
3274,240.0,4,4,Bekasi,3100000000
3275,85.0,2,1,Bekasi,2993723296
3276,40.0,2,1,Bekasi,2993723296
3277,50.0,2,1,Bekasi,2993723296
3278,50.0,2,1,Bekasi,2993723296
3279,50.0,2,1,Bekasi,2993723296
3280,55.0,3,2,Bekasi,2993723296
3281,50.0,2,1,Bekasi,2993723296
3282,131.0,3,3,Bekasi,1600000000
3283,124.0,3,2,Bekasi,2500000000
3284,50.0,2,1,Bekasi,2993723296
3285,50.0,2,1,Bekasi,2993723296
3286,38.0,2,1,Bekasi,2993723296
3287,60.0,2,1,Bekasi,2993723296
3288,600.0,7,5,Bekasi,2900000000
3289,55.0,3,2,Bekasi,2993723296
3290,38.0,2,1,Bekasi,2993723296
3291,72.0,1,1,Bekasi,2993723296
3292,130.0,4,2,Bekasi,1300000000
3293,80.0,3,3,Bekasi,2993723296
3294,290.0,1,1,Bekasi,1850000000
3295,80.0,2,1,Bekasi,2993723296
3296,100.0,3,2,Bekasi,2993723296
3297,55.0,3,2,Bekasi,2993723296
3298,140.0,3,2,Bekasi,2993723296
3299,250.0,5,4,Bekasi,5000000000
3300,200.0,6,6,Bekasi,1350000000
3301,77.0,3,2,Bekasi,1400000000
3302,38.0,2,1,Bekasi,2993723296
3303,120.0,3,2,Bekasi,2993723296
3304,250.0,5,4,Bekasi,5000000000
3305,77.0,3,2,Bekasi,1400000000
3306,120.0,2,1,Bekasi,2993723296
3307,160.0,4,3,Bekasi,1600000000
3308,60.0,2,1,Bekasi,2993723296
3309,55.0,3,2,Bekasi,2993723296
3310,45.0,2,1,Bekasi,2993723296
3311,85.0,2,1,Bekasi,2993723296
3312,120.0,3,2,Bekasi,2993723296
3313,60.0,2,1,Bekasi,2993723296
3314,280.0,4,4,Bekasi,1800000000
3315,77.0,3,2,Bekasi,1400000000
3316,120.0,3,2,Bekasi,2993723296
3317,120.0,2,2,Bekasi,2993723296
3318,38.0,2,1,Bekasi,2993723296
3319,80.0,2,1,Bekasi,2993723296
3320,100.0,3,2,Bekasi,2993723296
3321,30.0,2,1,Bekasi,2993723296
3322,38.0,2,1,Bekasi,2993723296
3323,38.0,2,1,Bekasi,2993723296
3324,52.0,2,2,Bekasi,2993723296
3325,126.0,3,2,Bekasi,2993723296
3326,120.0,3,2,Bekasi,2993723296
3327,70.0,4,2,Bekasi,1400000000
3328,200.0,3,3,Bekasi,4000000000
3329,220.0,3,3,Bekasi,4000000000
3330,110.0,2,1,Bekasi,1100000000
3331,54.0,2,1,Bekasi,2993723296
3332,40.0,2,1,Bekasi,2993723296
3333,36.0,2,1,Bekasi,2993723296
3334,25.0,2,1,Bekasi,2993723296
3335,45.0,2,1,Bekasi,2993723296
3336,133.0,4,3,Bekasi,1350000000
3337,36.0,2,1,Bekasi,2993723296
3338,36.0,2,1,Bekasi,2993723296
3339,400.0,3,2,Bekasi,4000000000
3340,100.0,4,3,Bekasi,2993723296
3341,50.0,4,2,Bekasi,1950000000
3342,50.0,2,1,Bekasi,2993723296
3343,90.0,3,2,Bekasi,1000000000
3344,36.0,2,1,Bekasi,2993723296
3345,70.0,3,1,Bekasi,2993723296
3346,60.0,3,1,Bekasi,2993723296
3347,120.0,3,2,Bekasi,2993723296
3348,140.0,4,3,Bekasi,2400000000
3349,77.0,2,1,Bekasi,1400000000
3350,456.0,3,2,Bekasi,8700000000
3351,180.0,9,4,Bekasi,1400000000
3352,140.0,3,2,Bekasi,2993723296
3353,140.0,3,2,Bekasi,2993723296
3354,54.0,2,1,Bekasi,2993723296
3355,112.0,3,1,Bekasi,1150000000
3356,60.0,2,1,Bekasi,2993723296
3357,200.0,5,4,Bekasi,3000000000
3358,54.0,2,1,Bekasi,2993723296
3359,225.0,4,5,Bekasi,2200000000
3360,225.0,4,5,Bekasi,2190000000
3361,112.0,3,1,Bekasi,1140000000
3362,77.0,3,2,Bekasi,1180000000
3363,121.0,3,2,Bekasi,2993723296
3364,45.0,2,2,Bekasi,2993723296
3365,77.0,3,2,Bekasi,1180000000
3366,83.0,3,3,Bekasi,2993723296
3367,83.0,3,3,Bekasi,2993723296
3368,83.0,3,3,Bekasi,2993723296
3369,83.0,3,3,Bekasi,2993723296
3370,83.0,3,3,Bekasi,2993723296
3371,77.0,3,3,Bekasi,1180000000
3372,83.0,3,3,Bekasi,2993723296
3373,83.0,3,3,Bekasi,2993723296
3374,38.0,2,1,Bekasi,2993723296
3375,83.0,3,3,Bekasi,2993723296
3376,58.0,2,2,Bekasi,2993723296
3377,132.0,4,2,Bekasi,1500000000
3378,100.0,4,1,Bekasi,1250000000
3379,72.0,2,1,Bekasi,2993723296
3380,36.0,2,1,Bekasi,2993723296
3381,100.0,2,3,Bekasi,2993723296
3382,70.0,2,2,Bekasi,2993723296
3383,74.0,2,1,Bekasi,1250000000
3384,157.0,3,3,Bekasi,2150000000
3385,300.0,4,4,Bekasi,2900000000
3386,69.0,3,2,Bekasi,1400000000
3387,100.0,2,1,Bekasi,1100000000
3388,60.0,2,1,Bekasi,2993723296
3389,180.0,5,4,Bekasi,1500000000
3390,27.0,2,1,Bekasi,2993723296
3391,50.0,2,1,Bekasi,2993723296
3392,105.0,3,2,Bekasi,1850000000
3393,250.0,4,3,Bekasi,3200000000
3394,38.0,2,1,Bekasi,2993723296
3395,55.0,2,2,Bekasi,1350000000
3396,216.0,4,4,Bekasi,3500000000
3397,50.0,2,1,Bekasi,2993723296
3398,60.0,1,1,Bekasi,2993723296
3399,92.0,3,1,Bekasi,2993723296
3400,150.0,3,2,Bekasi,1400000000
3401,60.0,2,1,Bekasi,2993723296
3402,90.0,3,2,Bekasi,2993723296
3403,110.0,2,1,Bekasi,2993723296
3404,50.0,2,1,Bekasi,2993723296
3405,60.0,2,1,Bekasi,2993723296
3406,380.0,4,3,Bekasi,4000000000
3407,112.0,3,1,Bekasi,1150000000
3408,70.0,2,2,Bekasi,1600000000
3409,81.0,3,1,Bekasi,1250000000
3410,277.0,3,2,Bekasi,2500000000
3411,36.0,2,1,Bekasi,2993723296
3412,120.0,4,2,Bekasi,2993723296
3413,84.0,2,1,Bekasi,2993723296
3414,45.0,2,1,Bekasi,2993723296
3415,84.0,2,1,Bekasi,2993723296
3416,188.0,5,3,Bekasi,2300000000
3417,225.0,4,4,Bekasi,2200000000
3418,100.0,2,2,Bekasi,2993723296
3419,124.0,3,2,Bekasi,2600000000
3420,80.0,2,2,Bekasi,1400000000
3421,120.0,3,3,Bekasi,1300000000
3422,75.0,2,1,Bekasi,2993723296
3423,350.0,4,3,Bekasi,3000000000
3424,225.0,4,5,Bekasi,2200000000
3425,350.0,3,3,Bekasi,3500000000
3426,219.0,3,3,Bekasi,3500000000
3427,60.0,3,2,Bekasi,2993723296
3428,105.0,2,1,Bekasi,1000000000
3429,112.0,3,1,Bekasi,1150000000
3430,30.0,2,1,Bekasi,2993723296
3431,60.0,3,2,Bekasi,2993723296
3432,272.0,4,2,Bekasi,1450000000
3433,36.0,2,1,Bekasi,2993723296
3434,112.0,3,1,Bekasi,1150000000
3435,36.0,2,1,Bekasi,2993723296
3436,225.0,4,5,Bekasi,2200000000
3437,130.0,3,2,Bekasi,1250000000
3438,90.0,3,2,Bekasi,2993723296
3439,70.0,2,1,Bekasi,2993723296
3440,90.0,3,2,Bekasi,2993723296
3441,130.0,3,2,Bekasi,1250000000
3442,80.0,2,2,Bekasi,1400000000
3443,39.0,2,1,Bekasi,2993723296
3444,88.0,3,3,Bekasi,1660000000
3445,100.0,3,1,Bekasi,1300000000
3446,78.0,2,2,Bekasi,1400000000
3447,350.0,3,5,Bekasi,4500000000
3448,350.0,3,5,Bekasi,4500000000
3449,160.0,3,3,Bekasi,1500000000
3450,130.0,3,2,Bekasi,1250000000
3451,66.0,2,2,Bekasi,1520000000
3452,130.0,3,2,Bekasi,1250000000
3453,200.0,3,3,Bekasi,2700000000
3454,130.0,2,2,Bekasi,1250000000
3455,144.0,3,2,Bekasi,2500000000
3456,22.0,1,1,Bekasi,2993723296
3457,54.0,3,2,Bekasi,2993723296
3458,60.0,3,2,Bekasi,2993723296
3459,59.0,3,2,Bekasi,1150000000
3460,126.0,6,3,Bekasi,1500000000
3461,80.0,2,2,Bekasi,1400000000
3462,120.0,4,1,Bekasi,2300000000
3463,160.0,4,3,Bekasi,1870000000
3464,350.0,4,3,Bekasi,3000000000
3465,80.0,2,2,Bekasi,1400000000
3466,45.0,2,1,Bekasi,2993723296
3467,225.0,4,5,Bekasi,2200000000
3468,80.0,4,3,Bekasi,1140000000
3469,130.0,3,2,Bekasi,1000000000
3470,120.0,4,3,Bekasi,2300000000
3471,150.0,5,3,Bekasi,1950000000
3472,51.0,2,1,Bekasi,2993723296
3473,100.0,4,3,Bekasi,2993723296
3474,230.0,4,2,Bekasi,1500000000
3475,220.0,4,2,Bekasi,4000000000
3476,83.0,3,3,Bekasi,2993723296
3477,250.0,5,3,Bekasi,3100000000
3478,100.0,3,3,Bekasi,1500000000
3479,83.0,3,3,Bekasi,2993723296
3480,140.0,3,2,Bekasi,2993723296
3481,160.0,3,2,Bekasi,1000000000
3482,56.0,2,2,Bekasi,1250000000
3483,60.0,2,1,Bekasi,1200000000
3484,83.0,3,3,Bekasi,2993723296
3485,80.0,2,2,Bekasi,1400000000
3486,200.0,3,2,Bekasi,1580000000
3487,70.0,2,2,Bekasi,2993723296
3488,99.0,2,2,Bekasi,1250000000
3489,65.0,2,2,Bekasi,2993723296
3490,22.0,1,1,Bekasi,2993723296
3491,100.0,4,4,Bekasi,2993723296
3492,50.0,1,1,Bekasi,2993723296
3493,63.0,3,2,Bekasi,2993723296
3494,70.0,3,2,Bekasi,2993723296
3495,80.0,2,1,Bekasi,2993723296
3496,200.0,3,2,Bekasi,1400000000
3497,137.0,3,3,Bekasi,3200000000
3498,63.0,3,2,Bekasi,2993723296
3499,123.0,3,3,Bekasi,1800000000
3500,150.0,2,2,Bekasi,1200000000
3501,225.0,4,3,Bekasi,1450000000
3502,130.0,3,2,Bekasi,1000000000
3503,280.0,5,3,Bekasi,3250000000
3504,10.0,3,2,Bekasi,1250000000
3505,120.0,3,3,Bekasi,1500000000
3506,200.0,3,3,Bekasi,4300000000
3507,77.0,3,3,Bekasi,1180000000
3508,48.0,2,1,Bekasi,2993723296
3509,200.0,3,2,Bekasi,1100000000
3510,60.0,3,2,Bekasi,2993723296
3511,100.0,3,2,Bekasi,2993723296
3512,120.0,3,2,Bekasi,1600000000
3513,195.0,4,3,Bekasi,2993723296
3514,230.0,3,2,Bekasi,2200000000
3515,80.0,3,3,Bekasi,1110000000
3516,148.0,3,2,Bekasi,2250000000
3517,189.0,7,4,Bekasi,8500000000
3518,45.0,2,1,Bekasi,2993723296
3519,120.0,3,2,Bekasi,2993723296
3520,130.0,3,2,Bekasi,1250000000
3521,45.0,2,1,Bekasi,2993723296
3522,200.0,3,3,Bekasi,2950000000
3523,38.0,2,1,Bekasi,2993723296
3524,1.0,36,36,Bekasi,9000000000
3525,130.0,3,2,Bekasi,1250000000
3526,40.0,2,2,Bekasi,2993723296
3527,45.0,2,1,Bekasi,2993723296
3528,170.0,2,2,Bekasi,2993723296
3529,90.0,4,2,Bekasi,2993723296
3530,90.0,4,2,Bekasi,2993723296
3531,120.0,5,5,Bekasi,2993723296
3532,80.0,2,2,Bekasi,1400000000
3533,40.0,2,2,Bekasi,2993723296
3534,80.0,2,2,Bekasi,1400000000
3535,75.0,2,1,Bekasi,2993723296
3536,83.0,3,3,Bekasi,2993723296
3537,136.0,3,2,Bekasi,1400000000
3538,90.0,4,4,Bekasi,2993723296
3539,83.0,3,3,Bekasi,2993723296
3540,83.0,3,3,Bekasi,2993723296
3541,83.0,3,3,Bekasi,2993723296
3542,83.0,3,3,Bekasi,2993723296
3543,83.0,3,3,Bekasi,2993723296
3544,83.0,3,3,Bekasi,2993723296
3545,120.0,3,2,Bekasi,2993723296
3546,240.0,4,4,Bekasi,1100000000
3547,200.0,4,2,Bekasi,1800000000
3548,83.0,3,3,Bekasi,2993723296
3549,83.0,3,3,Bekasi,2993723296
3550,83.0,3,3,Bekasi,2993723296
3551,83.0,3,3,Bekasi,2993723296
3552,83.0,3,3,Bekasi,2993723296
3553,83.0,2,1,Bekasi,1800000000
3554,54.0,3,1,Bekasi,2993723296
3555,98.0,3,2,Bekasi,1190000000
3556,60.0,2,1,Bekasi,2993723296
3557,68.0,2,2,Bekasi,2993723296
3558,108.0,3,1,Bekasi,2993723296
3559,70.0,3,3,Bekasi,1700000000
3560,48.0,2,1,Bekasi,2993723296
3561,54.0,2,1,Bekasi,2993723296
3562,56.0,2,2,Bekasi,1300000000
3563,200.0,4,4,Bekasi,2700000000
3564,100.0,3,2,Bekasi,2993723296
3565,66.0,2,2,Bekasi,1350000000
3566,36.0,2,1,Bekasi,2993723296
3567,36.0,2,1,Bekasi,2993723296
3568,66.0,2,2,Bekasi,1350000000
3569,50.0,2,1,Bekasi,2993723296
3570,215.0,4,3,Bekasi,5500000000
3571,100.0,3,1,Bekasi,2993723296
3572,55.0,2,1,Bekasi,2993723296
3573,77.0,3,3,Bekasi,1150000000
