"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 790 Juta","Bekasi, Bekasi","","","","72 m²","37 m²"
"Rp 495 Juta","Bekasi, Bekasi","2","1","1","86 m²","40 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","2","2","","126 m²","80 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,1 Miliar","Jati Mekar, Bekasi","3","3","1","74 m²","120 m²"
"Rp 580 Juta","Harapan Mulya, Bekasi","3","2","1","93 m²","45 m²"
"Rp 650 Juta","Harapan Indah, Bekasi","2","1","1","72 m²","60 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","4","3","1","90 m²","160 m²"
"Rp 480 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1 Miliar","Setu, Bekasi","2","1","","67 m²","106 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 1,1 Miliar","Harapan Indah, Bekasi","3","2","1","171 m²","100 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","4","3","","144 m²","210 m²"
"Rp 550 Juta","Jatimakmur, Bekasi","2","1","1","110 m²","90 m²"
"Rp 1,7 Miliar","Harapan Indah, Bekasi","4","3","","110 m²","110 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 12,5 Miliar","Bekasi Utara, Bekasi","3","2","","576 m²","400 m²"
"Rp 2,4 Miliar","Rawalumbu, Bekasi","4","3","1","165 m²","224 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","","114 m²","110 m²"
"Rp 1,7 Miliar","Harapan Indah, Bekasi","4","2","","110 m²","135 m²"
"Rp 1,2 Miliar","Pondok Gede, Bekasi","","","","120 m²","100 m²"
"Rp 335 Juta","Babelan, Bekasi","3","1","1","60 m²","45 m²"
"Rp 499 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 680 Juta","Kranji, Bekasi","3","2","2","84 m²","60 m²"
"Rp 300 Juta","Babelan, Bekasi","2","1","1","60 m²","45 m²"
"Rp 550 Juta","Babelan, Bekasi","2","1","","84 m²","48 m²"
"Rp 325 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","","144 m²","100 m²"
"Rp 1,7 Miliar","Harapan Indah, Bekasi","4","2","","110 m²","135 m²"
"Rp 775 Juta","Jati Mekar, Bekasi","3","2","1","90 m²","100 m²"
"Rp 540 Juta","Medan Satria, Bekasi","2","1","","66 m²","46 m²"
"Rp 2,1 Miliar","Harapan Indah, Bekasi","3","2","","170 m²","225 m²"
"Rp 5,7 Miliar","Cibubur, Bekasi","4","4","2","277 m²","300 m²"
"Rp 690 Juta","Harapan Indah, Bekasi","2","1","","77 m²","60 m²"
"Rp 800 Juta","Babelan, Bekasi","4","1","","130 m²","100 m²"
"Rp 4,65 Miliar","Summarecon Bekasi, Bekasi","5","4","2","325 m²","196 m²"
"Rp 1,62 Miliar","Jatiwarna, Bekasi","4","3","2","180 m²","140 m²"
"Rp 600 Juta","Bekasi, Bekasi","4","2","","88 m²","170 m²"
"Rp 1,45 Miliar","Jati Asih, Bekasi","4","3","1","175 m²","140 m²"
"Rp 1,2 Miliar","Cibubur, Bekasi","3","2","","72 m²","68 m²"
"Rp 375 Juta","Tarumajaya, Bekasi","3","1","","90 m²","80 m²"
"Rp 1,6 Miliar","Jatibening, Bekasi","3","2","1","182 m²","125 m²"
"Rp 350 Juta","Bekasi Timur, Bekasi","2","1","1","60 m²","40 m²"
"Rp 1,5 Miliar","Cibubur, Bekasi","2","1","1","120 m²","80 m²"
"Rp 350 Juta","Bekasi Timur, Bekasi","2","1","1","60 m²","40 m²"
"Rp 340 Juta","Tambun Selatan, Bekasi","2","1","1","66 m²","36 m²"
"Rp 1,75 Miliar","Harapan Indah, Bekasi","4","4","1","160 m²","280 m²"
"Rp 935 Juta","Jatisampurna, Bekasi","2","1","1","70 m²","40 m²"
"Rp 168 Juta","Karangbahagia, Bekasi","2","1","1","60 m²","26 m²"
"Rp 245 Juta","Sukawangi, Bekasi","2","1","1","55 m²","45 m²"
"Rp 4,65 Miliar","Summarecon Bekasi, Bekasi","5","4","2","325 m²","196 m²"
"Rp 2 Miliar","Cibubur, Bekasi","4","2","","90 m²","60 m²"
"Rp 670 Juta","Bekasi Barat, Bekasi","3","2","","60 m²","120 m²"
"Rp 1,65 Miliar","Jatibening, Bekasi","4","4","1","92 m²","150 m²"
"Rp 1,37 Miliar","Jatikramat, Bekasi","3","1","2","94 m²","122 m²"
"Rp 850 Juta","Galaxy, Bekasi","","","","84 m²","75 m²"
"Rp 952 Juta","Tarumajaya, Bekasi","3","2","1","55 m²","50 m²"
"Rp 1,8 Miliar","Summarecon Bekasi, Bekasi","2","1","","119 m²","83 m²"
"Rp 2,5 Miliar","Galaxy, Bekasi","3","3","2","200 m²","400 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","1","144 m²","100 m²"
"Rp 1,55 Miliar","Taman Galaxy, Bekasi","4","3","","112 m²","167 m²"
"Rp 2,3 Miliar","Galaxy, Bekasi","","","","200 m²","143 m²"
"Rp 1,4 Miliar","Jati Cempaka, Bekasi","2","1","1","96 m²","100 m²"
"Rp 2,3 Miliar","Jaka Sampurna, Bekasi","","","","200 m²","143 m²"
"Rp 420 Juta","Bekasi Barat, Bekasi","2","1","1","72 m²","36 m²"
"Rp 350 Juta","Bekasi Timur, Bekasi","2","1","1","70 m²","43 m²"
"Rp 1,5 Miliar","Taman Galaxy, Bekasi","2","2","","92 m²","75 m²"
"Rp 432 Juta","Setu, Bekasi","","","","66 m²","34 m²"
"Rp 1,3 Miliar","Jati Cempaka, Bekasi","4","3","1","126 m²","116 m²"
"Rp 850 Juta","Bekasi Barat, Bekasi","6","4","1","236 m²","200 m²"
"Rp 1,3 Miliar","Jatiwaringin, Bekasi","4","3","1","126 m²","116 m²"
"Rp 1,1 Miliar","Jababeka, Bekasi","3","1","1","120 m²","90 m²"
"Rp 1,18 Miliar","Bekasi, Bekasi","4","2","2","110 m²","80 m²"
"Rp 1,7 Miliar","Delta Mas, Bekasi","3","2","1","153 m²","150 m²"
"Rp 168 Juta","Setu, Bekasi","2","1","","60 m²","29 m²"
"Rp 2 Miliar","Delta Mas, Bekasi","3","2","","180 m²","160 m²"
"Rp 1,8 Miliar","Jatiwaringin, Bekasi","5","4","2","207 m²","320 m²"
"Rp 1,25 Miliar","Jababeka, Bekasi","3","1","1","136 m²","90 m²"
"Rp 1,35 Miliar","Jaka Setia, Bekasi","2","1","","90 m²","60 m²"
"Rp 1,6 Miliar","Kayuringin Jaya, Bekasi","8","2","1","176 m²","208 m²"
"Rp 2,4 Miliar","Summarecon Bekasi, Bekasi","3","3","1","144 m²","145 m²"
"Rp 985 Juta","Bekasi Utara, Bekasi","3","2","1","165 m²","90 m²"
"Rp 448 Juta","Tambun Selatan, Bekasi","2","1","1","97 m²","54 m²"
"Rp 900 Juta","Harapan Indah, Bekasi","","","","90 m²","120 m²"
"Rp 1,15 Miliar","Grand Wisata, Bekasi","3","1","1","112 m²","66 m²"
"Rp 800 Juta","Bekasi, Bekasi","2","2","1","115 m²","75 m²"
"Rp 1 Miliar","Jababeka, Bekasi","3","1","1","112 m²","70 m²"
"Rp 135 Juta","Bekasi Timur, Bekasi","2","1","1","36 m²","72 m²"
"Rp 1,5 Miliar","Harapan Indah, Bekasi","","","","144 m²","91 m²"
"Rp 3 Miliar","Jati Asih, Bekasi","4","4","1","360 m²","216 m²"
"Rp 985 Juta","Bekasi Barat, Bekasi","3","2","1","165 m²","120 m²"
"Rp 1,8 Miliar","Harapan Indah, Bekasi","2","1","1","160 m²","100 m²"
"Rp 975 Juta","Rawalumbu, Bekasi","3","2","1","105 m²","175 m²"
"Rp 4,15 Miliar","Pondok Gede, Bekasi","11","4","4","490 m²","450 m²"
"Rp 795 Juta","Bekasi, Bekasi","2","1","","72 m²","52 m²"
"Rp 600 Juta","Bekasi Timur, Bekasi","2","2","1","68 m²","66 m²"
"Rp 1,5 Miliar","Harapan Indah, Bekasi","4","3","","134 m²","175 m²"
"Rp 750 Juta","Jati Asih, Bekasi","2","1","1","72 m²","54 m²"
"Rp 4,1 Miliar","Jatibening, Bekasi","4","3","","160 m²","251 m²"
"Rp 2,85 Miliar","Jatiwaringin, Bekasi","3","3","1","181 m²","180 m²"
"Rp 1,5 Miliar","Harapan Indah, Bekasi","3","1","1","144 m²","91 m²"
"Rp 4,1 Miliar","Jatibening, Bekasi","4","3","","251 m²","160 m²"
"Rp 950 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","70 m²"
"Rp 2,3 Miliar","Galaxy, Bekasi","3","2","3","210 m²","125 m²"
"Rp 975 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","70 m²"
"Rp 2,25 Miliar","Summarecon Bekasi, Bekasi","3","2","","119 m²","150 m²"
"Rp 1,35 Miliar","Duta Harapan, Bekasi","4","2","1","95 m²","150 m²"
"Rp 2,25 Miliar","Summarecon Bekasi, Bekasi","3","2","1","119 m²","150 m²"
"Rp 2,3 Miliar","Harapan Jaya, Bekasi","5","4","2","200 m²","150 m²"
"Rp 1,37 Miliar","Harapan Indah, Bekasi","4","3","1","105 m²","100 m²"
"Rp 1,05 Miliar","Harapan Indah, Bekasi","5","3","1","124 m²","180 m²"
"Rp 1,8 Miliar","Harapan Indah, Bekasi","4","4","1","160 m²","280 m²"
"Rp 1 Miliar","Harapan Indah, Bekasi","3","2","1","171 m²","160 m²"
"Rp 1,1 Miliar","Bintara, Bekasi","3","3","1","65 m²","120 m²"
"Rp 2,7 Miliar","Bintara, Bekasi","3","2","1","180 m²","150 m²"
"Rp 2,7 Miliar","Harapan Indah, Bekasi","3","3","","270 m²","175 m²"
"Rp 2,4 Miliar","Summarecon Bekasi, Bekasi","3","3","1","144 m²","145 m²"
"Rp 4,5 Miliar","Duren Jaya, Bekasi","8","4","1","1200 m²","700 m²"
"Rp 2,3 Miliar","Tarumajaya, Bekasi","3","3","1","216 m²","240 m²"
"Rp 900 Juta","Jatisampurna, Bekasi","3","2","2","140 m²","140 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","3","2","1","112 m²","150 m²"
"Rp 985 Juta","Bekasi, Bekasi","3","2","","165 m²","140 m²"
"Rp 800 Juta","Bekasi Utara, Bekasi","3","1","","90 m²","65 m²"
"Rp 320 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,37 Miliar","Harapan Indah, Bekasi","4","3","1","105 m²","100 m²"
"Rp 2,1 Miliar","Galaxy, Bekasi","4","3","1","140 m²","266 m²"
"Rp 2,3 Miliar","Galaxy, Bekasi","3","3","","210 m²","125 m²"
"Rp 1,45 Miliar","Cikunir, Bekasi","4","3","1","144 m²","133 m²"
"Rp 755 Juta","Jati Asih, Bekasi","3","2","1","60 m²","6220 m²"
"Rp 150 Juta","Bekasi, Bekasi","2","1","1","60 m²","115 m²"
"Rp 2,25 Miliar","Summarecon Bekasi, Bekasi","3","2","1","119 m²","150 m²"
"Rp 2,75 Miliar","Pekayon, Bekasi","5","4","3","240 m²","360 m²"
"Rp 1,5 Miliar","Pondok Gede, Bekasi","3","2","","200 m²","150 m²"
"Rp 1,35 Miliar","Duta Harapan, Bekasi","4","2","1","95 m²","150 m²"
"Rp 450 Juta","Kranji, Bekasi","2","2","1","90 m²","68 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","3","2","","157 m²","200 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","6","6","","112 m²","200 m²"
"Rp 2,3 Miliar","Jaka Setia, Bekasi","2","1","1","196 m²","48 m²"
"Rp 2,25 Miliar","Jaka Setia, Bekasi","3","3","1","102 m²","131 m²"
"Rp 1,5 Miliar","Jati Asih, Bekasi","3","2","1","128 m²","200 m²"
"Rp 975 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","70 m²"
"Rp 1,2 Miliar","Jatisampurna, Bekasi","3","3","1","89 m²","105 m²"
"Rp 670 Juta","Harapan Indah, Bekasi","2","1","1","94 m²","54 m²"
"Rp 2,99 Miliar","Cibubur, Bekasi","3","4","1","125 m²","250 m²"
"Rp 835 Juta","Babelan, Bekasi","3","2","1","72 m²","55 m²"
"Rp 800 Juta","Pejuang, Bekasi","2","2","1","89 m²","74 m²"
"Rp 1,1 Miliar","Mustikajaya, Bekasi","3","2","1","112 m²","100 m²"
"Rp 1,7 Miliar","Pondok Gede, Bekasi","3","3","2","100 m²","150 m²"
"Rp 680 Juta","Pejuang, Bekasi","2","1","1","90 m²","65 m²"
"Rp 1,3 Miliar","Cibubur, Bekasi","2","2","1","105 m²","54 m²"
"Rp 997 Juta","Jati Asih, Bekasi","3","2","1","67 m²","80 m²"
"Rp 500 Juta","Setu, Bekasi","3","2","1","90 m²","200 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","3","2","1","66 m²","132 m²"
"Rp 985 Juta","Bekasi Utara, Bekasi","3","2","","165 m²","140 m²"
"Rp 680 Juta","Pejuang, Bekasi","2","1","1","90 m²","65 m²"
"Rp 1,5 Miliar","Jati Asih, Bekasi","4","3","1","100 m²","136 m²"
"Rp 3 Miliar","Cibubur, Bekasi","3","3","1","198 m²","348 m²"
"Rp 800 Juta","Bekasi Utara, Bekasi","3","1","","90 m²","65 m²"
"Rp 425 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 800 Juta","Cibubur, Bekasi","","","","56 m²","67 m²"
"Rp 1,5 Miliar","Bekasi Timur, Bekasi","4","2","2","180 m²","180 m²"
"Rp 1,1 Miliar","Bekasi Barat, Bekasi","3","2","1","143 m²","100 m²"
"Rp 480 Juta","Bekasi, Bekasi","2","1","1","60 m²","38 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","3","2","1","114 m²","127 m²"
"Rp 6 Miliar","Jatibening, Bekasi","5","4","2","537 m²","500 m²"
"Rp 800 Juta","Jati Asih, Bekasi","3","2","1","60 m²","60 m²"
"Rp 2,5 Miliar","Pondok Gede, Bekasi","5","2","","248 m²","300 m²"
"Rp 700 Juta","Harapan Baru, Bekasi","2","2","1","90 m²","160 m²"
"Rp 2,6 Miliar","Jatibening, Bekasi","4","3","","250 m²","180 m²"
"Rp 950 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","120 m²"
"Rp 720 Juta","Pejuang, Bekasi","2","1","1","100 m²","85 m²"
"Rp 2,4 Miliar","Harapan Indah, Bekasi","3","2","1","144 m²","136 m²"
"Rp 320 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 370 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 2,2 Miliar","Caman, Bekasi","4","3","1","189 m²","200 m²"
"Rp 250 Juta","Tambun Utara, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,05 Miliar","Harapan Indah, Bekasi","3","2","1","112 m²","95 m²"
"Rp 1 Miliar","Harapan Indah, Bekasi","3","2","1","171 m²","160 m²"
"Rp 550 Juta","Jati Asih, Bekasi","4","2","1","108 m²","135 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","3","3","2","216 m²","150 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","3","3","2","216 m²","150 m²"
"Rp 600 Juta","Pondok Ungu, Bekasi","2","2","","110 m²","70 m²"
"Rp 335 Juta","Babelan, Bekasi","3","1","1","60 m²","45 m²"
"Rp 499 Juta","Pondok Ungu, Bekasi","2","1","1","105 m²","70 m²"
"Rp 1,05 Miliar","Harapan Indah, Bekasi","3","2","1","112 m²","95 m²"
"Rp 300 Juta","Babelan, Bekasi","2","1","1","60 m²","45 m²"
"Rp 720 Juta","Jababeka, Bekasi","2","1","1","120 m²","80 m²"
"Rp 3,5 Miliar","Jaka Setia, Bekasi","5","2","","286 m²","400 m²"
"Rp 700 Juta","Bekasi, Bekasi","3","2","","80 m²","180 m²"
"Rp 450 Juta","Tambun Selatan, Bekasi","3","1","1","76 m²","90 m²"
"Rp 325 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 500 Juta","Bekasi, Bekasi","2","1","","73 m²","45 m²"
"Rp 5 Miliar","Summarecon Bekasi, Bekasi","5","4","","219 m²","250 m²"
"Rp 1,3 Miliar","Grand Wisata, Bekasi","4","3","1","120 m²","105 m²"
"Rp 5 Miliar","Summarecon Bekasi, Bekasi","5","4","","219 m²","250 m²"
"Rp 5 Miliar","Summarecon Bekasi, Bekasi","5","4","","219 m²","250 m²"
"Rp 2,4 Miliar","Summarecon Bekasi, Bekasi","3","3","1","144 m²","145 m²"
"Rp 2,4 Miliar","Harapan Indah, Bekasi","3","2","1","144 m²","136 m²"
"Rp 1,75 Miliar","Harapan Indah, Bekasi","4","4","1","160 m²","280 m²"
"Rp 764 Juta","Bekasi Kota, Bekasi","3","3","2","78 m²","83 m²"
"Rp 5,4 Miliar","Jaka Mulya, Bekasi","4","2","1","348 m²","450 m²"
"Rp 1,5 Miliar","Bekasi, Bekasi","4","2","","180 m²","100 m²"
"Rp 3,1 Miliar","Harapan Indah, Bekasi","4","4","2","300 m²","240 m²"
"Rp 950 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","120 m²"
"Rp 3,1 Miliar","Harapan Indah, Bekasi","4","4","2","300 m²","240 m²"
"Rp 720 Juta","Pejuang, Bekasi","2","1","1","100 m²","85 m²"
"Rp 1,8 Miliar","Harapan Indah, Bekasi","","","","160 m²","280 m²"
"Rp 395 Juta","Bekasi, Bekasi","2","1","1","72 m²","40 m²"
"Rp 320 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 370 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 250 Juta","Tambun Utara, Bekasi","2","1","1","60 m²","50 m²"
"Rp 835 Juta","Babelan, Bekasi","3","2","1","72 m²","55 m²"
"Rp 320 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,6 Miliar","Jati Mekar, Bekasi","3","3","2","102 m²","131 m²"
"Rp 2,5 Miliar","Harapan Indah, Bekasi","3","2","1","144 m²","124 m²"
"Rp 370 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 340 Juta","Babelan, Bekasi","2","1","1","60 m²","50 m²"
"Rp 368 Juta","Mustikajaya, Bekasi","2","1","1","65 m²","38 m²"
"Rp 449 Juta","Harapan Indah, Bekasi","2","1","","95 m²","60 m²"
"Rp 2,9 Miliar","Pondok Gede, Bekasi","7","5","1","520 m²","600 m²"
"Rp 835 Juta","Bekasi, Bekasi","3","2","1","72 m²","55 m²"
"Rp 368 Juta","Cimuning, Bekasi","2","1","","65 m²","38 m²"
"Rp 350 Juta","Cikarang, Bekasi","1","1","1","72 m²","72 m²"
"Rp 1,3 Miliar","Galaxy, Bekasi","4","2","1","165 m²","130 m²"
"Rp 950 Juta","Jatikramat, Bekasi","3","3","1","65 m²","80 m²"
"Rp 1,85 Miliar","Pekayon, Bekasi","1","1","","290 m²","290 m²"
"Rp 750 Juta","Pondok Ungu, Bekasi","2","1","1","119 m²","80 m²"
"Rp 875 Juta","Pejuang, Bekasi","3","2","1","66 m²","100 m²"
"Rp 835 Juta","Babelan, Bekasi","3","2","1","75 m²","55 m²"
"Rp 985 Juta","Harapan Baru, Bekasi","3","2","","165 m²","140 m²"
"Rp 5 Miliar","Summarecon Bekasi, Bekasi","5","4","","219 m²","250 m²"
"Rp 1,35 Miliar","Harapan Indah, Bekasi","6","6","","112 m²","200 m²"
"Rp 1,4 Miliar","Bekasi, Bekasi","3","2","1","144 m²","77 m²"
"Rp 368 Juta","Mustikajaya, Bekasi","2","1","1","65 m²","38 m²"
"Rp 985 Juta","Harapan Baru, Bekasi","3","2","","165 m²","120 m²"
"Rp 5 Miliar","Summarecon Bekasi, Bekasi","5","4","","219 m²","250 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","3","2","1","144 m²","77 m²"
"Rp 950 Juta","Harapan Indah, Bekasi","2","1","1","90 m²","120 m²"
"Rp 1,6 Miliar","Tambun Utara, Bekasi","4","3","1","160 m²","160 m²"
"Rp 449 Juta","Harapan Indah, Bekasi","2","1","","94 m²","60 m²"
"Rp 835 Juta","Babelan, Bekasi","3","2","1","72 m²","55 m²"
"Rp 435 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 720 Juta","Pejuang, Bekasi","2","1","1","100 m²","85 m²"
"Rp 985 Juta","Bekasi, Bekasi","3","2","1","165 m²","120 m²"
"Rp 449 Juta","Harapan Indah, Bekasi","2","1","","94 m²","60 m²"
"Rp 1,8 Miliar","Harapan Indah, Bekasi","4","4","1","160 m²","280 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","3","2","1","144 m²","77 m²"
"Rp 985 Juta","Harapan Indah, Bekasi","3","2","","165 m²","120 m²"
"Rp 950 Juta","Tambun Utara, Bekasi","2","2","1","90 m²","120 m²"
"Rp 368 Juta","Cimuning, Bekasi","2","1","1","65 m²","38 m²"
"Rp 750 Juta","Pondok Ungu, Bekasi","2","1","2","119 m²","80 m²"
"Rp 875 Juta","Pejuang, Bekasi","3","2","1","66 m²","100 m²"
"Rp 168 Juta","Karangbahagia, Bekasi","2","1","","60 m²","30 m²"
"Rp 368 Juta","Cimuning, Bekasi","2","1","1","65 m²","38 m²"
"Rp 368 Juta","Bekasi Timur, Bekasi","2","1","1","65 m²","38 m²"
"Rp 955 Juta","Cibubur, Bekasi","2","2","2","72 m²","52 m²"
"Rp 850 Juta","Jatisampurna, Bekasi","3","2","1","86 m²","126 m²"
"Rp 985 Juta","Pejuang, Bekasi","3","2","1","165 m²","120 m²"
"Rp 1,4 Miliar","Kemang Pratama, Bekasi","4","2","1","105 m²","70 m²"
"Rp 130 Juta","Tambun Utara, Bekasi","","","","72 m²","21 m²"
"Rp 4 Miliar","Harapan Indah, Bekasi","3","3","2","300 m²","200 m²"
"Rp 4 Miliar","Harapan Indah, Bekasi","3","3","2","300 m²","220 m²"
"Rp 1,1 Miliar","Pejuang, Bekasi","2","1","1","143 m²","110 m²"
"Rp 650 Juta","Jababeka, Bekasi","2","1","","53 m²","54 m²"
"Rp 935 Juta","Jaka Mulya, Bekasi","2","1","","70 m²","40 m²"
"Rp 280 Juta","Tarumajaya, Bekasi","2","1","","60 m²","36 m²"
"Rp 310 Juta","Tarumajaya, Bekasi","2","1","1","60 m²","25 m²"
"Rp 245 Juta","Sukawangi, Bekasi","2","1","","55 m²","45 m²"
"Rp 1,35 Miliar","Jati Asih, Bekasi","4","3","1","175 m²","133 m²"
"Rp 300 Juta","Harapan Indah, Bekasi","2","1","1","60 m²","36 m²"
"Rp 496 Juta","Tambun Utara, Bekasi","2","1","1","72 m²","36 m²"
"Rp 4 Miliar","Jatiwaringin, Bekasi","3","2","1","342 m²","400 m²"
"Rp 660 Juta","Bekasi Utara, Bekasi","4","3","1","72 m²","100 m²"
"Rp 1,95 Miliar","Harapan Indah, Bekasi","4","2","","79 m²","50 m²"
"Rp 399 Juta","Pondok Ungu, Bekasi","2","1","1","79 m²","50 m²"
"Rp 1 Miliar","Grand Wisata, Bekasi","3","2","1","138 m²","90 m²"
"Rp 496 Juta","Tambun Utara, Bekasi","2","1","1","72 m²","36 m²"
"Rp 775 Juta","Harapan Indah, Bekasi","3","1","","81 m²","70 m²"
"Rp 595 Juta","Pondok Ungu, Bekasi","3","1","1","78 m²","60 m²"
"Rp 975 Juta","Harapan Indah, Bekasi","3","2","1","165 m²","120 m²"
"Rp 2,4 Miliar","Jatiwarna, Bekasi","4","3","2","105 m²","140 m²"
"Rp 1 Miliar","Bintara, Bekasi","","","","72 m²","108 m²"
"Rp 1,6 Miliar","Pekayon, Bekasi","","","","150 m²","165 m²"
"Rp 1,6 Miliar","Pekayon, Bekasi","","","","150 m²","165 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","1","1","144 m²","77 m²"
"Rp 8,7 Miliar","Cikarang, Bekasi","3","2","10","600 m²","456 m²"
"Rp 1,4 Miliar","Jaka Setia, Bekasi","9","4","1","135 m²","180 m²"
"Rp 985 Juta","Harapan Indah, Bekasi","3","2","","165 m²","140 m²"
"Rp 985 Juta","Bekasi Barat, Bekasi","3","2","1","165 m²","140 m²"
"Rp 630 Juta","Jati Sari, Bekasi","2","1","1","78 m²","54 m²"
"Rp 1,15 Miliar","Harapan Indah, Bekasi","3","1","1","112 m²","112 m²"
"Rp 650 Juta","Cibitung, Bekasi","2","1","3","122 m²","60 m²"
"Rp 3 Miliar","Pondok Gede, Bekasi","5","4","2","240 m²","200 m²"
"Rp 890 Juta","Harapan Indah, Bekasi","2","1","","90 m²","54 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","5","1","160 m²","225 m²"
"Rp 2,19 Miliar","Medan Satria, Bekasi","4","5","","160 m²","225 m²"
"Rp 1,14 Miliar","Medan Satria, Bekasi","3","1","","112 m²","112 m²"
"Rp 1,18 Miliar","Jatisampurna, Bekasi","3","2","","84 m²","77 m²"
"Rp 1,6 Miliar","Galaxy, Bekasi","","","","150 m²","165 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","","","","94 m²","120 m²"
"Rp 788 Juta","Kaliabang, Bekasi","3","2","1","80 m²","121 m²"
"Rp 870 Juta","Bekasi, Bekasi","2","2","1","72 m²","45 m²"
"Rp 1,18 Miliar","Jatiwarna, Bekasi","3","2","2","84 m²","77 m²"
"Rp 2,39 Miliar","Jaka Sampurna, Bekasi","","","","250 m²","200 m²"
"Rp 764 Juta","Bekasi Utara, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Utara, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Utara, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Utara, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Barat, Bekasi","3","3","2","78 m²","83 m²"
"Rp 1,18 Miliar","Jatisampurna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 764 Juta","Bekasi Barat, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Barat, Bekasi","3","3","2","78 m²","83 m²"
"Rp 355 Juta","Setu, Bekasi","2","1","1","60 m²","38 m²"
"Rp 764 Juta","Bekasi Barat, Bekasi","3","3","2","78 m²","83 m²"
"Rp 695 Juta","Bekasi, Bekasi","2","2","1","65 m²","58 m²"
"Rp 1,5 Miliar","Bekasi Barat, Bekasi","4","2","1","132 m²","132 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","4","1","","126 m²","100 m²"
"Rp 300 Juta","Tambun Utara, Bekasi","2","1","","72 m²","72 m²"
"Rp 380 Juta","Tambun Selatan, Bekasi","2","1","","84 m²","36 m²"
"Rp 900 Juta","Cikarang, Bekasi","2","3","1","160 m²","100 m²"
"Rp 500 Juta","Bekasi Timur, Bekasi","2","2","1","96 m²","70 m²"
"Rp 1,25 Miliar","Galaxy, Bekasi","2","1","1","96 m²","74 m²"
"Rp 2,15 Miliar","Harapan Indah, Bekasi","3","3","","144 m²","157 m²"
"Rp 2,9 Miliar","Harapan Indah, Bekasi","4","4","","180 m²","300 m²"
