km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
3,3,1,105.0,108.0,Tangerang,2000000000
3,2,1,70.0,77.0,Tangerang,1600000000
2,2,1,70.0,84.0,Tangerang,1200000000
3,2,1,180.0,144.0,Tangerang,1800000000
3,2,2,120.0,96.0,Tangerang,4543403416
4,3,3,450.0,385.0,Tangerang,5950000000
5,5,3,783.0,580.0,Tangerang,17500000000
2,2,1,72.0,60.0,Tangerang,1550000000
5,4,8,1600.0,2099.0,Tangerang,35000000000
4,3,2,196.0,128.0,Tangerang,2000000000
2,1,0,50.0,72.0,Tangerang,4543403416
4,4,2,135.0,120.0,Tangerang,1000000000
5,5,2,465.0,396.0,Tangerang,17000000000
4,2,0,250.0,602.0,Tangerang,3600000000
4,3,1,155.0,200.0,Tangerang,4270000000
4,5,2,425.0,585.0,Tangerang,15000000000
4,5,2,500.0,375.0,Tangerang,9500000000
2,1,0,44.0,107.0,Tangerang,4543403416
2,2,1,1.0,1.0,Tangerang,1750000000
3,2,1,160.0,132.0,Tangerang,1700000000
5,2,0,120.0,150.0,Tangerang,4543403416
4,2,1,83.0,72.0,Tangerang,4543403416
3,1,2,150.0,249.0,Tangerang,3100000000
2,2,2,130.0,128.0,Tangerang,2300000000
3,2,1,80.0,80.0,Tangerang,1200000000
2,2,2,138.0,253.0,Tangerang,3600000000
5,3,0,380.0,360.0,Tangerang,4500000000
3,3,0,115.0,173.0,Tangerang,3300000000
4,6,3,261.0,176.0,Tangerang,5000000000
4,4,1,218.0,144.0,Tangerang,5000000000
3,3,0,228.0,222.0,Tangerang,3500000000
3,3,2,100.0,120.0,Tangerang,2000000000
4,3,1,120.0,138.0,Tangerang,2500000000
4,3,1,320.0,180.0,Tangerang,1200000000
5,5,2,270.0,160.0,Tangerang,4000000000
3,2,2,65.0,60.0,Tangerang,4543403416
3,2,1,115.0,98.0,Tangerang,1500000000
3,2,1,59.0,48.0,Tangerang,1300000000
2,1,1,45.0,52.0,Tangerang,1200000000
5,3,2,190.0,245.0,Tangerang,2750000000
3,3,2,126.0,105.0,Tangerang,2200000000
2,2,1,40.0,72.0,Tangerang,4543403416
5,3,1,125.0,84.0,Tangerang,2000000000
6,3,1,300.0,210.0,Tangerang,4200000000
3,1,0,63.0,90.0,Tangerang,1400000000
3,2,3,150.0,250.0,Tangerang,2100000000
3,2,0,70.0,77.0,Tangerang,1600000000
4,4,2,183.0,128.0,Tangerang,4000000000
3,3,1,120.0,225.0,Tangerang,3300000000
9,5,1,230.0,183.0,Tangerang,2600000000
2,1,1,72.0,72.0,Tangerang,4543403416
2,2,1,65.0,72.0,Tangerang,1600000000
3,2,1,1.0,200.0,Tangerang,2650000000
3,2,1,90.0,180.0,Tangerang,2200000000
3,2,0,70.0,77.0,Tangerang,1650000000
4,4,0,360.0,300.0,Tangerang,5200000000
20,15,0,1339.0,1339.0,Tangerang,28000000000
3,3,1,170.0,136.0,Tangerang,2750000000
3,2,1,72.0,60.0,Tangerang,4543403416
5,4,3,390.0,320.0,Tangerang,12400000000
3,2,1,15.0,84.0,Tangerang,1200000000
3,2,1,230.0,175.0,Tangerang,2600000000
4,3,1,177.0,117.0,Tangerang,2600000000
4,4,1,450.0,240.0,Tangerang,7500000000
5,5,2,1.0,396.0,Tangerang,17000000000
4,3,0,140.0,144.0,Tangerang,3200000000
2,2,1,56.0,76.0,Tangerang,1200000000
4,5,2,425.0,264.0,Tangerang,7500000000
4,4,3,393.0,247.0,Tangerang,7200000000
3,2,1,67.0,76.0,Tangerang,1680000000
3,3,1,170.0,105.0,Tangerang,2200000000
5,4,2,193.0,200.0,Tangerang,4980000000
5,4,1,147.0,153.0,Tangerang,3500000000
2,1,1,40.0,60.0,Tangerang,4543403416
2,1,0,72.0,90.0,Tangerang,1150000000
2,3,2,100.0,130.0,Tangerang,3200000000
3,5,0,331.0,278.0,Tangerang,5500000000
2,1,0,85.0,184.0,Tangerang,2000000000
2,2,1,120.0,120.0,Tangerang,2300000000
2,1,1,50.0,83.0,Tangerang,4543403416
6,7,2,155.0,200.0,Tangerang,4270000000
3,1,1,66.0,112.0,Tangerang,1700000000
2,3,1,40.0,32.0,Tangerang,4543403416
4,6,2,358.0,200.0,Tangerang,9790000000
2,1,1,42.0,72.0,Tangerang,4543403416
3,2,0,45.0,60.0,Tangerang,4543403416
3,2,0,91.0,84.0,Tangerang,1900000000
3,3,0,200.0,180.0,Tangerang,2500000000
2,1,0,70.0,98.0,Tangerang,1500000000
3,4,1,405.0,200.0,Tangerang,6000000000
3,2,2,165.0,105.0,Tangerang,1550000000
4,2,1,83.0,72.0,Tangerang,4543403416
3,2,2,65.0,60.0,Tangerang,4543403416
3,1,1,144.0,200.0,Tangerang,2600000000
3,3,0,170.0,200.0,Tangerang,2100000000
4,5,0,425.0,400.0,Tangerang,8000000000
4,3,1,100.0,147.0,Tangerang,1250000000
3,2,1,100.0,150.0,Tangerang,1850000000
3,3,0,115.0,128.0,Tangerang,1350000000
3,3,0,100.0,139.0,Tangerang,2200000000
4,3,1,500.0,470.0,Tangerang,2300000000
3,3,1,77.0,55.0,Tangerang,1950000000
3,3,0,93.0,105.0,Tangerang,1200000000
3,3,1,200.0,120.0,Tangerang,2500000000
7,5,0,180.0,230.0,Tangerang,2950000000
3,3,0,99.0,160.0,Tangerang,2650000000
3,3,1,135.0,105.0,Tangerang,3830000000
4,3,0,132.0,92.0,Tangerang,1750000000
3,3,2,102.0,80.0,Tangerang,2190000000
4,4,2,210.0,434.0,Tangerang,7200000000
3,3,0,160.0,96.0,Tangerang,1200000000
2,1,0,65.0,90.0,Tangerang,1020000000
3,2,1,102.0,80.0,Tangerang,1940000000
4,3,0,257.0,180.0,Tangerang,5320000000
4,3,0,260.0,300.0,Tangerang,7500000000
6,4,2,800.0,700.0,Tangerang,12500000000
5,7,2,485.0,264.0,Tangerang,14100000000
3,4,1,150.0,112.0,Tangerang,2000000000
5,3,0,103.0,83.0,Tangerang,1200000000
3,2,0,300.0,175.0,Tangerang,3550000000
2,2,0,150.0,112.0,Tangerang,2300000000
4,3,0,138.0,124.0,Tangerang,3190000000
2,2,1,55.0,40.0,Tangerang,4543403416
2,2,2,58.0,60.0,Tangerang,1200000000
3,2,0,144.0,72.0,Tangerang,1700000000
22,22,0,550.0,375.0,Tangerang,6500000000
3,3,1,212.0,144.0,Tangerang,3200000000
2,1,1,45.0,70.0,Tangerang Selatan,3466355871
3,3,0,161.0,105.0,Tangerang Selatan,2700000000
5,5,2,200.0,392.0,Tangerang Selatan,9000000000
3,3,1,190.0,128.0,Tangerang Selatan,1550000000
3,2,1,73.0,66.0,Tangerang Selatan,3466355871
4,4,2,200.0,180.0,Tangerang Selatan,3500000000
3,3,1,65.0,104.0,Tangerang Selatan,1500000000
4,5,1,250.0,135.0,Tangerang Selatan,2700000000
3,1,1,150.0,250.0,Tangerang Selatan,3600000000
5,3,0,220.0,370.0,Tangerang Selatan,4800000000
4,2,1,150.0,115.0,Tangerang Selatan,1350000000
4,3,2,185.0,150.0,Tangerang Selatan,3700000000
3,2,0,80.0,98.0,Tangerang Selatan,1000000000
2,2,1,50.0,83.0,Tangerang Selatan,3466355871
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
4,4,2,100.0,105.0,Tangerang Selatan,3150000000
4,4,2,192.0,150.0,Tangerang Selatan,5570000000
3,3,0,130.0,169.0,Tangerang Selatan,1920000000
1,1,0,100.0,100.0,Tangerang Selatan,2000000000
2,2,1,55.0,89.0,Tangerang Selatan,3466355871
2,2,2,45.0,55.0,Tangerang Selatan,3466355871
5,4,0,140.0,140.0,Tangerang Selatan,5900000000
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
5,4,2,350.0,295.0,Tangerang Selatan,7000000000
3,1,1,45.0,90.0,Tangerang Selatan,3466355871
4,3,1,314.0,256.0,Tangerang Selatan,3750000000
4,3,1,150.0,180.0,Tangerang Selatan,2700000000
3,3,2,150.0,237.0,Tangerang Selatan,2650000000
3,2,2,200.0,236.0,Tangerang Selatan,2500000000
3,2,0,70.0,69.0,Tangerang Selatan,1080000000
4,3,0,265.0,301.0,Tangerang Selatan,4500000000
4,3,1,250.0,180.0,Tangerang Selatan,3000000000
3,2,1,100.0,98.0,Tangerang Selatan,1070000000
4,4,0,200.0,98.0,Tangerang Selatan,2400000000
3,3,1,150.0,84.0,Tangerang Selatan,1650000000
5,4,1,149.0,120.0,Tangerang Selatan,1800000000
4,4,2,220.0,163.0,Tangerang Selatan,4600000000
4,3,2,210.0,144.0,Tangerang Selatan,3800000000
4,4,0,296.0,247.0,Tangerang Selatan,3900000000
4,4,0,330.0,386.0,Tangerang Selatan,8300000000
4,2,1,78.0,84.0,Tangerang Selatan,2100000000
2,1,2,27.0,60.0,Tangerang Selatan,3466355871
3,2,2,50.0,60.0,Tangerang Selatan,3466355871
3,3,2,84.0,72.0,Tangerang Selatan,2500000000
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
3,3,0,96.0,126.0,Tangerang Selatan,2300000000
3,3,2,203.0,315.0,Tangerang Selatan,4900000000
3,2,1,89.0,84.0,Tangerang Selatan,1300000000
2,2,1,130.0,146.0,Tangerang Selatan,3466355871
2,2,1,65.0,72.0,Tangerang Selatan,3466355871
3,3,1,195.0,250.0,Tangerang Selatan,4680000000
3,2,0,238.0,119.0,Tangerang Selatan,1450000000
5,4,2,450.0,316.0,Tangerang Selatan,6500000000
2,1,0,84.0,90.0,Tangerang Selatan,3466355871
5,4,0,220.0,160.0,Tangerang Selatan,2000000000
3,2,0,63.0,94.0,Tangerang Selatan,3466355871
3,2,1,95.0,72.0,Tangerang Selatan,1040000000
2,1,1,40.0,70.0,Tangerang Selatan,3466355871
4,3,2,240.0,298.0,Tangerang Selatan,5800000000
4,2,1,200.0,122.0,Tangerang Selatan,1850000000
3,2,0,65.0,50.0,Tangerang Selatan,3466355871
2,1,1,40.0,72.0,Tangerang Selatan,3466355871
3,2,1,60.0,64.0,Tangerang Selatan,3466355871
2,2,0,36.0,90.0,Tangerang Selatan,3466355871
4,4,0,130.0,120.0,Tangerang Selatan,2250000000
4,3,1,300.0,300.0,Tangerang Selatan,2800000000
3,3,1,203.0,180.0,Tangerang Selatan,4080000000
4,4,1,181.0,185.0,Tangerang Selatan,3500000000
2,1,1,45.0,66.0,Tangerang Selatan,3466355871
2,1,1,65.0,93.0,Tangerang Selatan,1100000000
4,3,0,149.0,360.0,Tangerang Selatan,10000000000
4,4,0,400.0,267.0,Tangerang Selatan,6700000000
4,3,2,220.0,204.0,Tangerang Selatan,4800000000
2,2,0,71.0,72.0,Tangerang Selatan,1200000000
3,2,2,45.0,60.0,Tangerang Selatan,3466355871
2,1,1,36.0,60.0,Tangerang Selatan,3466355871
5,4,0,350.0,222.0,Tangerang Selatan,6500000000
3,2,1,88.0,72.0,Tangerang Selatan,2350000000
4,3,1,300.0,528.0,Tangerang Selatan,3300000000
3,2,0,75.0,98.0,Tangerang Selatan,1500000000
3,3,1,132.0,66.0,Tangerang Selatan,1570000000
3,2,1,65.0,50.0,Tangerang Selatan,3466355871
2,1,2,36.0,90.0,Tangerang Selatan,3466355871
7,3,1,300.0,178.0,Tangerang Selatan,4300000000
4,3,2,300.0,291.0,Tangerang Selatan,8500000000
3,3,2,140.0,84.0,Tangerang Selatan,2050000000
3,2,1,120.0,60.0,Tangerang Selatan,1350000000
3,2,0,69.0,96.0,Tangerang Selatan,2290000000
3,3,1,150.0,106.0,Tangerang Selatan,1550000000
3,2,1,95.0,84.0,Tangerang Selatan,1300000000
4,3,2,65.0,60.0,Tangerang Selatan,3466355871
6,1,4,500.0,289.0,Tangerang Selatan,8500000000
3,2,2,67.0,60.0,Tangerang Selatan,3466355871
3,2,0,100.0,120.0,Tangerang Selatan,1500000000
3,2,0,95.0,72.0,Tangerang Selatan,1040000000
4,3,2,250.0,144.0,Tangerang Selatan,5200000000
3,2,0,94.0,84.0,Tangerang Selatan,1850000000
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
2,1,0,30.0,60.0,Tangerang Selatan,3466355871
4,2,2,211.0,180.0,Tangerang Selatan,4100000000
4,3,2,170.0,117.0,Tangerang Selatan,2900000000
4,3,0,200.0,120.0,Tangerang Selatan,2400000000
4,3,1,185.0,150.0,Tangerang Selatan,3800000000
2,2,1,60.0,53.0,Tangerang Selatan,1040000000
3,3,1,110.0,78.0,Tangerang Selatan,1560000000
3,2,2,50.0,60.0,Tangerang Selatan,3466355871
3,2,1,75.0,100.0,Tangerang Selatan,1310000000
6,6,0,550.0,600.0,Tangerang Selatan,12300000000
2,2,1,40.0,120.0,Tangerang Selatan,2100000000
2,1,1,40.0,66.0,Tangerang Selatan,3466355871
2,1,1,65.0,72.0,Tangerang Selatan,1200000000
2,1,1,80.0,60.0,Tangerang Selatan,3466355871
3,3,2,208.0,436.0,Tangerang Selatan,4500000000
4,3,2,170.0,117.0,Tangerang Selatan,2900000000
3,2,2,70.0,60.0,Tangerang Selatan,3466355871
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
6,4,0,550.0,405.0,Tangerang Selatan,10000000000
4,4,1,270.0,208.0,Tangerang Selatan,4150000000
2,2,1,148.0,96.0,Tangerang Selatan,1400000000
3,3,1,110.0,90.0,Tangerang Selatan,1700000000
4,3,2,290.0,330.0,Tangerang Selatan,8800000000
3,2,1,100.0,72.0,Tangerang Selatan,3466355871
2,1,1,45.0,70.0,Tangerang Selatan,3466355871
3,1,0,160.0,188.0,Tangerang Selatan,2650000000
2,1,1,45.0,70.0,Tangerang Selatan,3466355871
2,1,1,39.0,96.0,Tangerang Selatan,3466355871
3,2,1,60.0,78.0,Tangerang Selatan,3466355871
2,2,1,80.0,120.0,Tangerang Selatan,1550000000
5,4,0,350.0,222.0,Tangerang Selatan,6500000000
5,5,2,350.0,277.0,Tangerang Selatan,3800000000
4,3,2,150.0,120.0,Tangerang Selatan,2100000000
7,7,0,380.0,310.0,Tangerang Selatan,5500000000
3,4,0,154.0,165.0,Tangerang Selatan,1850000000
7,5,0,550.0,405.0,Tangerang Selatan,10000000000
3,3,1,101.0,72.0,Tangerang Selatan,1400000000
4,3,3,350.0,335.0,Tangerang Selatan,8500000000
3,2,1,67.0,119.0,Tangerang Selatan,3466355871
7,5,0,200.0,135.0,Tangerang Selatan,4000000000
3,3,1,132.0,65.0,Tangerang Selatan,1560000000
3,2,1,160.0,188.0,Tangerang Selatan,2650000000
5,4,2,450.0,315.0,Tangerang Selatan,6500000000
4,3,2,180.0,213.0,Tangerang Selatan,5000000000
7,3,1,300.0,178.0,Tangerang Selatan,4300000000
3,2,2,50.0,60.0,Tangerang Selatan,3466355871
4,3,2,250.0,375.0,Tangerang Selatan,4900000000
2,2,1,150.0,154.0,Tangerang Selatan,1250000000
2,2,1,54.0,84.0,Tangerang Selatan,1020000000
2,2,1,87.0,170.0,Tangerang Selatan,2300000000
4,4,0,100.0,95.0,Tangerang Selatan,2200000000
2,2,1,70.0,109.0,Tangerang Selatan,1680000000
3,3,0,250.0,204.0,Tangerang Selatan,5500000000
3,2,1,65.0,60.0,Tangerang Selatan,3466355871
3,2,2,98.0,90.0,Tangerang Selatan,2500000000
2,1,1,36.0,64.0,Tangerang Selatan,3466355871
4,3,2,170.0,117.0,Tangerang Selatan,2900000000
3,3,1,127.0,137.0,Tangerang Selatan,1950000000
3,3,2,400.0,305.0,Tangerang Selatan,11500000000
4,3,1,140.0,90.0,Tangerang Selatan,1320000000
4,3,1,150.0,90.0,Tangerang Selatan,1750000000
5,5,2,350.0,621.0,Tangerang Selatan,3400000000
2,1,0,68.0,108.0,Tangerang Selatan,1360000000
4,3,2,130.0,108.0,Tangerang Selatan,2400000000
3,3,2,168.0,142.0,Tangerang Selatan,4350000000
3,3,2,70.0,72.0,Tangerang Selatan,1300000000
2,1,2,50.0,75.0,Tangerang Selatan,3466355871
3,3,1,100.0,72.0,Tangerang Selatan,1950000000
3,3,2,167.0,131.0,Tangerang Selatan,2900000000
3,3,2,140.0,85.0,Tangerang Selatan,1770000000
5,3,1,200.0,165.0,Tangerang Selatan,3350000000
3,3,1,129.0,179.0,Tangerang Selatan,3850000000
3,3,1,89.0,84.0,Tangerang Selatan,2250000000
3,2,1,90.0,103.0,Tangerang Selatan,1300000000
4,4,0,170.0,135.0,Tangerang Selatan,2600000000
4,3,1,183.0,136.0,Tangerang Selatan,4320000000
3,1,1,60.0,110.0,Tangerang Selatan,3466355871
2,1,2,100.0,120.0,Tangerang Selatan,1500000000
5,2,0,140.0,76.0,Tangerang Selatan,1270000000
4,4,0,248.0,170.0,Tangerang Selatan,7600000000
3,3,2,180.0,220.0,Tangerang Selatan,7000000000
3,3,2,250.0,427.0,Tangerang Selatan,14000000000
3,3,1,100.0,72.0,Tangerang Selatan,1950000000
3,2,1,60.0,60.0,Tangerang Selatan,1300000000
4,3,2,300.0,177.0,Tangerang Selatan,5850000000
6,4,1,200.0,150.0,Tangerang Selatan,2900000000
4,4,2,162.0,135.0,Tangerang Selatan,5250000000
3,2,1,160.0,165.0,Tangerang Selatan,1080000000
3,2,1,200.0,144.0,Tangerang Selatan,2650000000
4,3,2,156.0,135.0,Tangerang Selatan,3250000000
3,3,1,104.0,150.0,Tangerang Selatan,2300000000
2,2,1,125.0,102.0,Tangerang Selatan,1400000000
3,2,1,73.0,74.0,Tangerang Selatan,1400000000
4,4,0,265.0,245.0,Tangerang Selatan,5500000000
3,2,1,200.0,200.0,Tangerang Selatan,2750000000
6,6,4,500.0,289.0,Tangerang Selatan,8800000000
5,5,0,480.0,400.0,Tangerang Selatan,8500000000
3,3,1,192.0,119.0,Tangerang Selatan,1650000000
3,3,2,140.0,180.0,Tangerang Selatan,3150000000
3,2,0,112.0,87.0,Tangerang Selatan,3466355871
3,3,2,126.0,171.0,Tangerang Selatan,4720000000
3,3,2,100.0,105.0,Tangerang Selatan,3150000000
2,2,1,80.0,90.0,Tangerang Selatan,3466355871
3,2,2,50.0,60.0,Tangerang Selatan,3466355871
3,3,1,110.0,84.0,Tangerang Selatan,2300000000
4,3,2,185.0,150.0,Tangerang Selatan,3600000000
3,2,0,94.0,120.0,Tangerang Selatan,1290000000
3,2,1,160.0,180.0,Tangerang Selatan,2200000000
3,1,0,90.0,103.0,Tangerang Selatan,3466355871
3,3,1,80.0,61.0,Tangerang Selatan,1000000000
6,2,1,160.0,118.0,Tangerang Selatan,1300000000
2,1,0,45.0,75.0,Tangerang Selatan,3466355871
4,5,2,300.0,235.0,Tangerang Selatan,5200000000
3,1,1,52.0,66.0,Tangerang Selatan,3466355871
3,1,1,65.0,90.0,Tangerang Selatan,3466355871
3,2,1,55.0,81.0,Tangerang Selatan,3466355871
2,1,1,45.0,80.0,Tangerang Selatan,3466355871
1,1,0,36.0,48.0,Tangerang Selatan,3466355871
3,3,2,130.0,169.0,Tangerang Selatan,1920000000
3,2,1,84.0,83.0,Tangerang Selatan,1000000000
4,3,1,150.0,225.0,Tangerang Selatan,1800000000
8,5,2,653.0,426.0,Tangerang Selatan,11500000000
3,2,2,130.0,180.0,Tangerang Selatan,2400000000
4,4,0,175.0,176.0,Tangerang Selatan,4500000000
4,3,2,420.0,360.0,Tangerang Selatan,6200000000
4,3,1,130.0,77.0,Tangerang Selatan,1650000000
4,2,1,150.0,180.0,Tangerang Selatan,1110000000
3,1,1,65.0,90.0,Tangerang Selatan,3466355871
2,2,1,55.0,40.0,Tangerang Selatan,3466355871
5,3,0,118.0,118.0,Tangerang Selatan,2500000000
2,2,1,45.0,67.0,Tangerang Selatan,3466355871
2,2,1,63.0,98.0,Tangerang Selatan,1300000000
4,4,1,170.0,185.0,Tangerang Selatan,3870000000
3,2,1,70.0,69.0,Tangerang Selatan,1080000000
2,1,1,40.0,78.0,Tangerang Selatan,3466355871
4,4,0,500.0,367.0,Tangerang Selatan,7100000000
3,2,1,60.0,64.0,Tangerang Selatan,3466355871
4,4,0,270.0,157.0,Tangerang Selatan,2800000000
3,2,1,80.0,108.0,Tangerang Selatan,1370000000
3,2,0,80.0,79.0,Tangerang Selatan,3466355871
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
3,3,1,132.0,65.0,Tangerang Selatan,1560000000
2,1,1,40.0,66.0,Tangerang Selatan,3466355871
4,5,3,294.0,204.0,Tangerang Selatan,9090000000
3,2,0,144.0,72.0,Tangerang Selatan,3466355871
4,4,2,465.0,396.0,Tangerang Selatan,19000000000
4,3,2,250.0,130.0,Tangerang Selatan,3200000000
3,2,2,65.0,60.0,Tangerang Selatan,3466355871
3,1,1,52.0,66.0,Tangerang Selatan,3466355871
2,1,1,42.0,81.0,Tangerang Selatan,3466355871
3,2,2,65.0,60.0,Tangerang Selatan,3466355871
4,3,0,200.0,123.0,Tangerang Selatan,3200000000
3,2,1,70.0,60.0,Tangerang Selatan,3466355871
3,2,1,95.0,72.0,Tangerang Selatan,1040000000
2,2,0,57.0,90.0,Tangerang Selatan,3466355871
3,3,2,83.0,72.0,Tangerang Selatan,2100000000
5,3,2,220.0,190.0,Tangerang Selatan,2100000000
3,2,1,200.0,120.0,Tangerang Selatan,2400000000
3,2,1,150.0,205.0,Tangerang Selatan,2300000000
4,2,0,75.0,109.0,Tangerang Selatan,1350000000
3,2,2,225.0,226.0,Tangerang Selatan,4000000000
3,3,2,550.0,204.0,Tangerang Selatan,5500000000
4,3,2,100.0,79.0,Tangerang Selatan,1500000000
3,2,1,94.0,120.0,Tangerang Selatan,1300000000
4,3,0,150.0,180.0,Tangerang Selatan,2870000000
5,5,2,300.0,277.0,Tangerang Selatan,3800000000
2,1,1,40.0,78.0,Tangerang Selatan,3466355871
6,4,4,318.0,308.0,Tangerang Selatan,7000000000
3,3,2,300.0,225.0,Tangerang Selatan,5500000000
2,1,0,72.0,72.0,Tangerang Selatan,3466355871
7,5,0,343.0,340.0,Tangerang Selatan,8400000000
3,3,0,1000.0,1000.0,Tangerang Selatan,8500000000
4,2,0,120.0,75.0,Tangerang Selatan,1100000000
2,2,1,54.0,126.0,Tangerang Selatan,3466355871
5,3,0,110.0,90.0,Tangerang Selatan,1600000000
3,2,2,67.0,60.0,Tangerang Selatan,3466355871
4,2,0,160.0,120.0,Tangerang Selatan,1090000000
3,2,0,100.0,160.0,Tangerang Selatan,1350000000
5,4,0,228.0,258.0,Tangerang Selatan,2700000000
3,2,1,250.0,216.0,Tangerang Selatan,3500000000
4,3,1,100.0,85.0,Tangerang Selatan,1300000000
3,3,0,90.0,84.0,Tangerang Selatan,2600000000
3,2,1,120.0,144.0,Tangerang Selatan,2300000000
4,5,2,390.0,218.0,Tangerang Selatan,7400000000
4,2,1,200.0,122.0,Tangerang Selatan,1850000000
3,3,2,103.0,84.0,Tangerang Selatan,1850000000
3,2,2,70.0,60.0,Tangerang Selatan,3466355871
5,4,0,249.0,204.0,Tangerang Selatan,5800000000
4,3,2,220.0,150.0,Tangerang Selatan,3950000000
5,3,2,300.0,255.0,Tangerang Selatan,6700000000
5,3,0,310.0,250.0,Tangerang Selatan,5500000000
4,2,0,135.0,175.0,Tangerang Selatan,1700000000
5,4,2,365.0,304.0,Tangerang Selatan,11500000000
4,3,2,165.0,175.0,Tangerang Selatan,2900000000
5,3,2,335.0,390.0,Tangerang Selatan,8750000000
5,4,2,351.0,383.0,Tangerang Selatan,7500000000
4,3,2,325.0,255.0,Tangerang Selatan,4300000000
3,2,1,170.0,137.0,Tangerang Selatan,2200000000
4,3,0,180.0,126.0,Tangerang Selatan,2700000000
4,2,1,250.0,602.0,Tangerang Selatan,2500000000
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
3,2,0,200.0,134.0,Tangerang Selatan,3150000000
2,1,1,72.0,90.0,Tangerang Selatan,1200000000
3,3,0,246.0,460.0,Tangerang Selatan,6750000000
3,2,0,67.0,70.0,Tangerang Selatan,3466355871
5,3,1,180.0,180.0,Tangerang Selatan,4000000000
3,3,0,78.0,77.0,Tangerang Selatan,1770000000
4,4,0,300.0,308.0,Tangerang Selatan,5700000000
8,7,5,782.0,765.0,Tangerang Selatan,11000000000
3,3,1,75.0,76.0,Tangerang Selatan,3466355871
4,3,0,160.0,120.0,Tangerang Selatan,2200000000
3,2,1,88.0,72.0,Tangerang Selatan,2350000000
5,3,2,280.0,374.0,Tangerang Selatan,9700000000
3,3,0,145.0,100.0,Tangerang Selatan,2000000000
4,5,2,280.0,230.0,Tangerang Selatan,6450000000
7,6,0,375.0,233.0,Tangerang Selatan,4500000000
4,3,2,200.0,180.0,Tangerang Selatan,4000000000
3,2,0,120.0,90.0,Tangerang Selatan,3466355871
4,3,1,125.0,132.0,Tangerang Selatan,2520000000
4,3,1,135.0,108.0,Tangerang Selatan,1850000000
3,2,2,50.0,60.0,Tangerang Selatan,3466355871
3,3,2,120.0,106.0,Tangerang Selatan,1650000000
3,2,2,152.0,186.0,Tangerang Selatan,2600000000
2,1,1,54.0,172.0,Tangerang Selatan,1500000000
3,2,2,60.0,60.0,Tangerang Selatan,1100000000
3,3,2,285.0,220.0,Tangerang Selatan,8300000000
4,3,1,149.0,120.0,Tangerang Selatan,1800000000
10,6,1,300.0,380.0,Tangerang Selatan,2900000000
4,4,2,360.0,267.0,Tangerang Selatan,6000000000
4,4,2,120.0,130.0,Tangerang Selatan,1390000000
3,2,1,100.0,84.0,Tangerang Selatan,1950000000
3,3,4,200.0,485.0,Tangerang Selatan,2900000000
2,1,1,45.0,80.0,Tangerang Selatan,3466355871
3,2,1,120.0,82.0,Tangerang Selatan,1920000000
3,2,1,74.0,77.0,Tangerang Selatan,3466355871
5,3,1,180.0,120.0,Tangerang Selatan,2400000000
2,1,1,65.0,90.0,Tangerang Selatan,3466355871
4,3,1,220.0,160.0,Tangerang Selatan,3890000000
3,2,0,50.0,60.0,Tangerang Selatan,3466355871
3,3,1,100.0,97.0,Tangerang Selatan,1000000000
4,3,0,202.0,154.0,Tangerang Selatan,1790000000
2,2,0,79.0,90.0,Tangerang Selatan,1500000000
4,3,2,200.0,150.0,Tangerang Selatan,4500000000
4,3,2,375.0,452.0,Tangerang Selatan,10000000000
4,4,0,150.0,150.0,Tangerang Selatan,4570000000
4,3,1,65.0,60.0,Tangerang Selatan,3466355871
4,3,2,150.0,128.0,Tangerang Selatan,1950000000
3,3,0,90.0,124.0,Tangerang Selatan,2200000000
3,1,1,90.0,112.0,Tangerang Selatan,1650000000
1,2,1,67.0,60.0,Tangerang Selatan,3466355871
4,3,0,200.0,120.0,Tangerang Selatan,3070000000
4,3,2,250.0,298.0,Tangerang Selatan,5800000000
4,3,2,400.0,315.0,Tangerang Selatan,5500000000
3,2,1,200.0,250.0,Tangerang Selatan,1800000000
3,2,1,60.0,64.0,Tangerang Selatan,3466355871
3,2,0,165.0,120.0,Tangerang Selatan,3050000000
3,2,1,85.0,72.0,Tangerang Selatan,1250000000
4,3,0,166.0,133.0,Tangerang Selatan,2800000000
5,3,0,150.0,175.0,Tangerang Selatan,1500000000
3,1,2,50.0,60.0,Tangerang Selatan,3466355871
2,1,0,70.0,90.0,Tangerang Selatan,1200000000
2,1,1,45.0,80.0,Tangerang Selatan,3466355871
3,2,2,84.0,96.0,Tangerang Selatan,1140000000
3,3,2,100.0,72.0,Tangerang Selatan,1870000000
5,4,0,185.0,150.0,Tangerang Selatan,3800000000
3,1,1,65.0,90.0,Tangerang Selatan,3466355871
3,2,1,65.0,63.0,Tangerang Selatan,1430000000
3,4,4,400.0,260.0,Tangerang Selatan,4950000000
2,2,1,40.0,60.0,Tangerang Selatan,3466355871
2,1,1,50.0,95.0,Tangerang Selatan,3466355871
3,3,0,77.0,72.0,Tangerang Selatan,1300000000
5,5,2,300.0,621.0,Tangerang Selatan,3300000000
4,2,1,200.0,122.0,Tangerang Selatan,1850000000
